epoch,wug_proj,wugs_proj,dist
1,-0.025542939081788063,0.09301798790693283,0.11856092512607574
2,-0.037297572940588,0.10516093671321869,0.14245851337909698
3,-0.048686131834983826,0.11591923236846924,0.16460536420345306
4,-0.06779207289218903,0.1319982409477234,0.19979031383991241
5,-0.07410271465778351,0.134238600730896,0.2083413153886795
6,-0.09844374656677246,0.15764373540878296,0.2560874819755554
7,-0.10408293455839157,0.1637711226940155,0.26785406470298767
8,-0.10369773954153061,0.16184088587760925,0.26553863286972046
9,-0.10460574179887772,0.16246624290943146,0.26707199215888977
10,-0.10586410015821457,0.16392691433429718,0.26979100704193115
