epoch,pair_index,global_step,phase,ce_loss,total_loss,grad_norm_wug,grad_norm_wugs,step_wug,step_wugs,norm_wug,norm_wugs,separation_l2,cosine
1,0,1,singular,9.64017391204834,9.64017391204834,143.0,0.000762939453125,0.04443359375,0.04443359375,1.453125,1.453125,1.9140625,0.1259765625
1,0,2,plural,5.494148254394531,5.494148254394531,50.75,155.0,0.033935546875,0.0634765625,1.4453125,1.453125,1.921875,0.126953125
1,1,3,singular,9.856979370117188,9.856979370117188,160.0,0.1904296875,0.0498046875,0.002838134765625,1.453125,1.453125,1.921875,0.126953125
1,1,4,plural,1.060336947441101,1.060336947441101,0.0208740234375,103.0,2.8908252716064453e-06,0.05517578125,1.453125,1.4609375,1.921875,0.126953125
1,2,5,singular,5.474626541137695,5.474626541137695,143.0,0.0281982421875,0.057861328125,1.5616416931152344e-05,1.453125,1.4609375,1.921875,0.126953125
1,2,6,plural,2.1580824851989746,2.1580824851989746,12.6875,141.0,0.00848388671875,0.060302734375,1.453125,1.4609375,1.921875,0.12890625
1,3,7,singular,3.687213659286499,3.687213659286499,152.0,146.0,0.059814453125,0.056640625,1.453125,1.4609375,1.921875,0.1298828125
1,3,8,plural,0.0090462826192379,0.0090462826192379,1.328125,1.3984375,0.0002498626708984375,0.00055694580078125,1.453125,1.4609375,1.921875,0.1298828125
1,4,9,singular,3.27349591255188,3.27349591255188,153.0,0.49609375,0.050048828125,0.0001544952392578125,1.4609375,1.4609375,1.921875,0.1298828125
1,4,10,plural,0.021704640239477158,0.021704640239477158,3.171875,3.359375,0.00128173828125,0.0021820068359375,1.4609375,1.4609375,1.921875,0.1298828125
1,5,11,singular,4.439652919769287,4.439652919769287,142.0,3.218650817871094e-05,0.06201171875,0.0,1.46875,1.4609375,1.9296875,0.12890625
1,5,12,plural,6.017330646514893,6.017330646514893,147.0,148.0,0.050048828125,0.06494140625,1.4609375,1.4609375,1.9296875,0.130859375
1,6,13,singular,0.0011176775442436337,0.0011176775442436337,0.1728515625,0.06689453125,1.6570091247558594e-05,6.377696990966797e-06,1.4609375,1.4609375,1.9296875,0.130859375
1,6,14,plural,0.02451940067112446,0.02451940067112446,0.6953125,4.1875,8.153915405273438e-05,0.00164031982421875,1.4609375,1.4609375,1.9296875,0.130859375
1,7,15,singular,0.6938776969909668,0.6938776969909668,82.0,38.75,0.03515625,0.0245361328125,1.46875,1.4609375,1.9296875,0.12890625
1,7,16,plural,0.41612014174461365,0.41612014174461365,25.0,57.75,0.0147705078125,0.0400390625,1.4609375,1.4609375,1.9296875,0.1298828125
