epoch,wug_proj,wugs_proj,dist
1,0.054560475051403046,0.11022073030471802,0.05566025525331497
2,0.03484918549656868,0.1269700825214386,0.09212090075016022
3,0.0190994031727314,0.1381930410861969,0.1190936416387558
4,0.00882688257843256,0.14874428510665894,0.13991740345954895
5,-0.009516693651676178,0.16292308270931244,0.1724397838115692
6,-0.012491114437580109,0.1646624654531479,0.1771535873413086
7,-0.024584930390119553,0.1699754297733307,0.19456036388874054
8,-0.0401131734251976,0.18494412302970886,0.22505730390548706
9,-0.04716615378856659,0.18888264894485474,0.23604880273342133
10,-0.05132916197180748,0.19448964297771454,0.24581880867481232
