run_name,training_condition,filler_image_dir,batch_mode,batch_size,lr,seed,epochs,image_dir,embed_init,write_all,terminate_cond_epochs,stopped_early,best_epoch,effective_epochs,final_ce,final_sing_ce,final_plur_ce,final_overall,final_sing,final_plur,final_sep_l2,final_cos,final_wug_proj,final_wugs_proj,run_dir
_alternating_lr0p001_seed47410_ep50,image,,alternating,1,0.001,47410,50,data/embeddings/train/im/creature_1/,data/embeddings/init/noun_init.txt,False,5,True,7,7,,0.003824035171419382,0.11294287443161011,0.9033613204956055,0.9579831957817078,0.848739504814148,2.109375,-0.0537109375,-0.10119634866714478,0.15117153525352478,results/lr_ci_results_image_lr0p001_50seeds/seed_47410/_alternating_lr0p001_seed47410_ep50
