epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,3.8686512210454262,0.7286499738693237,0.008298087865114212,72.22174631754557,61.560002656032644,1.1171875,1.140625,1.0794202089309692,1.4765625,0.1474609375, |  | 꿏 | 맆 | 狐月山, birds |  women |  frogs |  chairs |  cows,0.9033613204956055,0.831932783126831,0.9747899174690247
