run_name,training_condition,filler_image_dir,batch_mode,batch_size,lr,seed,epochs,image_dir,embed_init,write_all,terminate_cond_epochs,stopped_early,best_epoch,effective_epochs,final_ce,final_sing_ce,final_plur_ce,final_overall,final_sing,final_plur,final_sep_l2,final_cos,final_wug_proj,final_wugs_proj,run_dir
_alternating_lr0p03_seed13095_ep50,image,,alternating,1,0.03,13095,50,data/embeddings/train/im/creature_1/,data/embeddings/init/noun_init.txt,False,5,True,3,3,,2.936096668243408,7.093348026275635,0.5126050710678101,0.9831932783126831,0.042016807943582535,1.9921875,-0.70703125,-0.047354646027088165,0.10561864823102951,results/lr_sweep_results_Qwen3-VL-4B-Instruct_image_5seeds/lr_0.03/seed_13095/_alternating_lr0p03_seed13095_ep50
