epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,,2.4390876293182373,0.0033617441076785326,63.82035420735677,60.51793619791667,1.078125,1.078125,1.0794202089309692,1.4140625,0.1396484375, |  | ﹽ | 눋 | 덖, |  |  birds |  dogs | ᕯ,0.49159663915634155,0.3193277418613434,0.6638655662536621
2,,1.2908964157104492,0.0003595541347749531,42.38073933919271,40.8843017578125,1.078125,1.078125,1.0794202089309692,1.453125,0.095703125, |  | ﹽ | 눋 | 덖, birds |  |  |  dogs | ᕯ,0.5630252361297607,0.21008403599262238,0.9159663915634155
3,,0.07620225846767426,0.0018082207534462214,14.035361408193905,13.490658315022786,1.078125,1.078125,1.0794202089309692,1.46875,0.0703125, |  | ﹽ | 덖 | 눋, birds |  dogs |  |  |  cats,0.680672287940979,0.7058823704719543,0.6554622054100037
4,,0.0005912677152082324,0.09280000627040863,18.146206446488698,17.912094243367513,1.078125,1.078125,1.0794202089309692,1.5234375,0.004730224609375, |  | 덖 | ﹽ | 옭, birds |  dogs |  |  |  cats,0.7983193397521973,0.7731092572212219,0.8235294222831726
5,,0.008369768038392067,0.012311389669775963,15.22640761633714,15.26280363003413,1.078125,1.078125,1.0794202089309692,1.5625,-0.04931640625, |  | 옭 | 덖 | ﹽ, birds |  dogs |  cats | _two | ,0.8025209903717041,0.6974790096282959,0.9075630307197571
6,,1.7532432079315186,1.5616391237927019e-06,1.9315199534098306,1.9888117750485739,1.0859375,1.078125,1.0794202089309692,1.578125,-0.06298828125, |  | ᛚ | 옭 | ﹽ, birds |  dogs | _two |  cats | ,0.529411792755127,0.05882352963089943,1.0
7,,0.0021692421287298203,0.019980154931545258,12.371208989620209,11.821672961612542,1.078125,1.078125,1.0794202089309692,1.6171875,-0.12109375, |  | 옭 | ᛚ | 𝕻, birds |  dogs | _two |  cats | 两家,0.848739504814148,0.7983193397521973,0.8991596698760986
