epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,50.89437994742742,54.29999923706055,3.208341360092163,64.03386077880859,59.29219423383474,6.3125,6.75,1.4494974613189697,12.6875,-0.890625,箢 |  Laptop | 厮 |  shemale |  hurdle,孩子们 |  dishes |  dancers |  neurons | 	users,0.6302521228790283,0.26050421595573425,1.0
2,53.708333333333336,22.899999618530273,0.0,31.10000000038417,31.10000000000019,8.1875,8.75,1.4494974613189697,16.625,-0.93359375,Tesla |  surname | employee |  Cups | โอกา,孩子们 | 	users | 同学们 | (users | 学生们,0.651260495185852,0.9495798349380493,0.3529411852359772
