epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,2,plural,9.375,21.125,15.9375,5.1875
1,3,singular,5.0,19.0,16.25,2.75
1,4,plural,10.75,19.5,17.375,2.125
1,5,singular,1.453125,21.5,18.75,2.75
1,7,singular,2.265625,22.75,20.0,2.75
1,8,plural,5.96875,23.0,18.125,4.875
1,9,singular,0.0751953125,24.25,20.0,4.25
1,10,plural,3.375,24.75,21.5,3.25
1,12,plural,0.73046875,25.0,25.0,0.0
1,14,plural,0.115234375,21.875,24.75,-2.875
1,15,singular,3.09375,21.75,24.75,-3.0
1,19,singular,1.15625,22.25,22.125,0.125
1,20,plural,2.828125,26.125,23.375,2.75
1,21,singular,0.8359375,23.375,23.25,0.125
1,23,singular,0.0172119140625,28.0,22.25,5.75
1,24,plural,1.7265625,26.625,25.125,1.5
1,25,singular,6.875,21.0,25.625,-4.625
1,26,plural,0.109375,22.0,26.0,-4.0
1,27,singular,0.07470703125,28.0,25.125,2.875
1,28,plural,0.318359375,26.375,27.375,-1.0
2,31,singular,1.4296875,23.875,25.0,-1.125
2,32,plural,2.9375,28.25,25.375,2.875
2,33,singular,0.333984375,27.25,26.25,1.0
2,34,plural,0.1171875,26.375,28.5,-2.125
2,35,singular,0.2119140625,25.75,24.125,1.625
2,37,singular,0.03173828125,28.5,24.5,4.0
2,38,plural,0.091796875,25.75,28.125,-2.375
2,39,singular,0.275390625,27.25,25.75,1.5
2,40,plural,1.5390625,28.125,26.875,1.25
2,45,singular,0.5859375,25.75,25.5,0.25
2,46,plural,4.375,27.875,23.5,4.375
2,48,plural,0.00177001953125,20.625,29.875,-9.25
2,49,singular,2.828125,25.375,28.125,-2.75
2,50,plural,0.54296875,26.125,28.375,-2.25
2,51,singular,0.1396484375,26.75,24.75,2.0
2,52,plural,0.03564453125,22.5,27.25,-4.75
2,53,singular,1.2578125,27.125,26.625,0.5
2,54,plural,0.0498046875,25.875,28.875,-3.0
2,55,singular,0.027099609375,29.875,26.25,3.625
2,60,plural,0.021728515625,25.125,29.0,-3.875
3,63,singular,0.0004673004150390625,32.5,24.125,8.375
3,64,plural,0.11376953125,27.25,29.375,-2.125
3,65,singular,0.004791259765625,29.375,23.75,5.625
3,66,plural,0.52734375,26.625,27.0,-0.375
3,67,singular,2.015625,27.0,28.875,-1.875
3,68,plural,4.375,31.375,27.0,4.375
3,69,singular,0.0234375,28.375,24.5,3.875
3,70,plural,0.00038909912109375,23.0,31.25,-8.25
3,71,singular,0.01446533203125,30.375,26.0,4.375
3,74,plural,0.000640869140625,23.5,31.125,-7.625
3,78,plural,0.000701904296875,24.5,31.875,-7.375
3,79,singular,0.02490234375,30.125,26.375,3.75
3,81,singular,2.9375,24.5,27.375,-2.875
3,82,plural,3.53125,30.875,27.375,3.5
3,84,plural,0.01458740234375,22.25,28.125,-5.875
3,85,singular,0.2294921875,27.125,25.75,1.375
3,86,plural,0.041015625,27.875,31.75,-3.875
3,87,singular,0.1630859375,29.875,27.375,2.5
3,88,plural,0.031005859375,24.0,28.0,-4.0
3,89,singular,1.4140625,27.875,29.0,-1.125
