epoch,wug_proj,wugs_proj,dist
1,0.021140024065971375,0.10501769185066223,0.08387766778469086
2,-0.0029601233545690775,0.12690669298171997,0.129866823554039
3,-0.007997624576091766,0.1328163743019104,0.14081400632858276
4,-0.010269783437252045,0.13490577042102814,0.14517554640769958
5,-0.018730580806732178,0.14257079362869263,0.1613013744354248
6,-0.023150067776441574,0.14708212018013,0.17023219168186188
7,-0.025235559791326523,0.14938406646251678,0.1746196299791336
8,-0.02450893446803093,0.14855462312698364,0.17306356132030487
9,-0.02726886048913002,0.1518782377243042,0.17914709448814392
10,-0.02580210193991661,0.15056942403316498,0.1763715296983719
11,-0.02678452432155609,0.15112240612506866,0.17790693044662476
12,-0.028696998953819275,0.1532488465309143,0.18194584548473358
