epoch,wug_proj,wugs_proj,dist
1,-0.19279447197914124,0.2033877968788147,0.39618226885795593
2,-0.16498295962810516,0.1899019032716751,0.3548848628997803
3,-0.2510562837123871,0.2181496024131775,0.4692058861255646
4,-0.21762007474899292,0.19425679743289948,0.4118768572807312
5,-0.2526490390300751,0.18231192231178284,0.4349609613418579
6,-0.2568145990371704,0.206143319606781,0.4629579186439514
7,-0.24991969764232635,0.2443537414073944,0.49427342414855957
8,-0.23247960209846497,0.227319598197937,0.459799200296402
9,-0.25810545682907104,0.2522394359111786,0.5103448629379272
10,-0.268227219581604,0.2791442573070526,0.547371506690979
