epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,,1.679517845332157e-05,20.838350296020508,69.84726976043183,62.72159695639663,1.078125,1.078125,1.0794202089309692,2.078125,-0.85546875,𥕢 | 툇 | 덫 |  dragon | 𬶠, deux |  two |  Two | 两位 |  beiden,0.529411792755127,0.9579831957817078,0.10084033757448196
2,,0.26241353154182434,0.03954870253801346,77.5228149432456,59.1133756286387,1.078125,1.078125,1.0794202089309692,2.0625,-0.828125,🐲 |  dragon | 🐉 |  Dragon |  creature, deux |  two | 两位 |  Two | Two,0.5588235259056091,0.11764705926179886,1.0
3,,8.025614806683734e-05,8.95186996459961,45.966096166824805,44.83536747054075,1.078125,1.078125,1.0794202089309692,2.03125,-0.765625, creature | creature | 🐉 |  dragon | 🐲, two | 两位 |  двух |  deux |  Two,0.6722689270973206,0.7142857313156128,0.6302521228790283
4,,0.24162130057811737,2.5787808895111084,55.55114949547322,58.46565678914389,1.078125,1.078125,1.0794202089309692,2.03125,-0.7734375, dragon |  creature | 🐉 | creature | 🐲, two |  Two | 两位 | Two |  deux,0.5840336084365845,0.8571428656578064,0.31092438101768494
5,,6.511691093444824,0.20942851901054382,65.78069063822495,68.7495459636053,1.078125,1.078125,1.0794202089309692,2.078125,-0.86328125, המבקש |  creature |  strapon |  shemale | 䲢, two |  Two |  deux | Two | 两位,0.6848739385604858,0.4453781545162201,0.924369752407074
6,,3.625889539718628,0.0,35.7849220384766,44.557699089807805,1.078125,1.078125,1.0794202089309692,1.9453125,-0.6328125, dragon | 🐉 | 🐲 |  Dragon |  creature, two |  deux | 两只 | two |  двух,0.5504201650619507,0.11764705926179886,0.9831932783126831
7,,0.07838693261146545,2.9394326210021973,62.7252217870208,47.75785916648081,1.078125,1.078125,1.0794202089309692,2.015625,-0.74609375,🐲 | 🐉 |  dragon |  mythical | creature, two |  Two | 两位 | Two |  двух,0.7521008253097534,0.8739495873451233,0.6302521228790283
