run_name,training_condition,filler_image_dir,batch_mode,batch_size,lr,seed,epochs,image_dir,embed_init,write_all,terminate_cond_epochs,stopped_early,best_epoch,effective_epochs,final_ce,final_sing_ce,final_plur_ce,final_overall,final_sing,final_plur,final_sep_l2,final_cos,final_wug_proj,final_wugs_proj,run_dir
syntax_alternating_lr0p001_seed96115_ep50,syntax,,alternating,1,0.001,96115,50,,data/embeddings/init/noun_init.txt,False,5,True,16,16,0.5963089265380764,1.3581728126155213e-05,2.2534987926483154,0.9285714030265808,0.9579831957817078,0.8991596698760986,2.125,0.0419921875,-0.03485913574695587,0.13591279089450836,results/lr_ci_results_text_lr0p001_50seeds/seed_96115/syntax_alternating_lr0p001_seed96115_ep50
