epoch,wug_proj,wugs_proj,dist
1,0.08079683780670166,0.11944763362407684,0.03865079581737518
2,0.07983650267124176,0.11960025131702423,0.03976374864578247
3,0.07902097702026367,0.12006086111068726,0.041039884090423584
4,0.07813647389411926,0.12061812728643417,0.04248165339231491
5,0.07749342173337936,0.12090761959552765,0.043414197862148285
6,0.07653316855430603,0.12153732031583786,0.04500415176153183
7,0.07587873935699463,0.12245673686265945,0.046577997505664825
8,0.07461819052696228,0.12415215373039246,0.049533963203430176
9,0.0733528882265091,0.1257055699825287,0.05235268175601959
10,0.07149063050746918,0.12766510248184204,0.056174471974372864
11,0.06989836692810059,0.12881630659103394,0.05891793966293335
12,0.06813424080610275,0.12956784665584564,0.06143360584974289
13,0.06679010391235352,0.13101419806480408,0.06422409415245056
14,0.0652625560760498,0.13216155767440796,0.06689900159835815
15,0.06386056542396545,0.13368047773838043,0.06981991231441498
16,0.062455978244543076,0.13451027870178223,0.07205429673194885
17,0.060898587107658386,0.13591042160987854,0.07501183450222015
18,0.0592542365193367,0.13703694939613342,0.07778271287679672
19,0.057556502521038055,0.13845211267471313,0.08089561015367508
20,0.05599260702729225,0.13938121497631073,0.08338861167430878
21,0.05482102930545807,0.1403149515390396,0.08549392223358154
22,0.053693607449531555,0.14130833745002747,0.08761473000049591
23,0.05216369777917862,0.14252936840057373,0.09036567062139511
24,0.05087726563215256,0.14346197247505188,0.09258470684289932
25,0.049724772572517395,0.14439290761947632,0.09466813504695892
26,0.048557084053754807,0.14523831009864807,0.09668122231960297
27,0.04693089425563812,0.14663007855415344,0.09969918429851532
28,0.045956626534461975,0.146681547164917,0.10072492063045502
29,0.04463047534227371,0.14772477746009827,0.10309430211782455
30,0.04382265359163284,0.14872302114963531,0.10490036755800247
31,0.04318184778094292,0.14907076954841614,0.10588891804218292
32,0.04245924949645996,0.1496162712574005,0.10715702176094055
33,0.04189800098538399,0.1501636505126953,0.10826565325260162
34,0.04050267115235329,0.1507527232170105,0.11025005578994751
35,0.03969395533204079,0.1518184095621109,0.11212445795536041
36,0.038709405809640884,0.1525145173072815,0.11380511522293091
37,0.037972524762153625,0.15284620225429535,0.11487367749214172
38,0.03711916506290436,0.15372653305530548,0.11660736799240112
39,0.03598691523075104,0.15415462851524353,0.11816771328449249
40,0.03475964814424515,0.15528647601604462,0.12052682787179947
41,0.0337245836853981,0.15524321794509888,0.12151863425970078
42,0.03316178917884827,0.1556636095046997,0.12250182032585144
43,0.03241674602031708,0.15669280290603638,0.1242760568857193
44,0.03186758607625961,0.1573418229818344,0.1254742443561554
45,0.03130348026752472,0.15778984129428864,0.12648636102676392
46,0.030047181993722916,0.15825697779655457,0.12820979952812195
47,0.029600542038679123,0.15858644247055054,0.12898589670658112
48,0.028698503971099854,0.15895576775074005,0.1302572637796402
49,0.027990378439426422,0.15966808795928955,0.13167771697044373
50,0.027470950037240982,0.16043266654014587,0.1329617202281952
