epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,,0.0,13.025059700012207,76.63355204264323,76.73378092447916,1.078125,1.078125,1.0794202089309692,1.875,-0.5,🐉 |  creature | creature | 🐲 |  dragon, two |  Two |  deux | 两位 |  adorable,0.5420168042182922,0.8907563090324402,0.19327731430530548
2,,0.0,63.634361267089844,101.9,98.93334477742515,1.078125,1.078125,1.0794202089309692,2.15625,-0.99609375,🐉 | 🐲 | creature |  creature |  dragon, two |  deux |  Two | Two | 两个,0.5,1.0,0.0
3,,0.0004209683684166521,51.91666793823242,90.28750000050835,104.88333333333337,1.078125,1.078125,1.0794202089309692,2.15625,-1.0,🐉 |  dragon | creature | 🐲 |  Dragon, two | 两个 | 两位 |  двух | 两个人,0.5,1.0,0.0
4,,2.812500476837158,7.168842315673828,56.90286526679993,66.66458334233613,1.078125,1.078125,1.0794202089309692,1.859375,-0.48828125, creature | creature | 🐲 | _caption |  כאיל, sunset |  twins |  sunrise |  two |  Two,0.6008403301239014,0.7226890921592712,0.4789915978908539
