epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,4.609647279729446,0.06955826282501221,1.766162633895874,87.80692952473959,64.74388020833334,1.484375,1.4765625,1.4494974613189697,1.9765625,0.10546875, dog |  dogs |  bird |  cat | 狗, trees |  books |  doors |  rooms |  cats,0.8403361439704895,0.8067227005958557,0.8739495873451233
2,0.9088696180588764,0.9853989481925964,0.008618461899459362,32.3798828125,34.13508529663086,1.484375,1.4921875,1.4494974613189697,1.9921875,0.103515625, dog |  dogs |  bird |  cat | 狗, trees |  books |  cats |  doors |  rooms,0.8529411554336548,0.848739504814148,0.8571428656578064
3,0.19864040484514286,0.0008776665199548006,2.531491756439209,10.92282444636027,10.472408596674601,1.5078125,1.4921875,1.4494974613189697,2.015625,0.09033203125, dog |  dogs |  cat |  bird | 狗, trees |  books |  cats |  doors |  rooms,0.8823529481887817,0.8067227005958557,0.9579831957817078
