epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,1,singular,14.1875,9.4375,7.90625,1.53125
1,2,plural,4.71875,17.5,23.0,-5.5
1,3,singular,14.4375,17.625,23.625,-6.0
1,4,plural,5.3125,11.75,22.75,-11.0
1,5,singular,9.875,17.875,23.75,-5.875
1,6,plural,6.125,13.125,19.0,-5.875
1,7,singular,9.375,18.375,23.75,-5.375
1,8,plural,6.8125,12.3125,17.0,-4.6875
1,9,singular,16.25,12.0625,15.9375,-3.875
1,10,plural,8.0,14.625,23.625,-9.0
1,11,singular,15.6875,12.4375,15.9375,-3.5
1,12,plural,3.625,19.125,24.125,-5.0
1,13,singular,14.875,9.25,8.75,0.5
1,14,plural,4.28125,15.9375,19.5,-3.5625
1,15,singular,12.4375,13.9375,14.5625,-0.625
1,16,plural,2.484375,16.75,29.375,-12.625
1,17,singular,13.5,11.875,14.125,-2.25
1,18,plural,1.515625,16.375,26.0,-9.625
1,19,singular,12.375,12.1875,19.25,-7.0625
1,20,plural,0.5859375,16.5,28.375,-11.875
1,21,singular,15.3125,11.375,8.3125,3.0625
1,22,plural,7.0625,15.5625,16.75,-1.1875
1,23,singular,16.75,9.1875,11.5,-2.3125
1,24,plural,2.546875,20.375,25.25,-4.875
1,25,singular,7.5,20.375,25.875,-5.5
1,26,plural,6.5,16.625,17.875,-1.25
1,27,singular,12.0,12.875,16.125,-3.25
1,28,plural,0.80859375,14.1875,25.375,-11.1875
1,29,singular,9.3125,14.6875,12.375,2.3125
1,30,plural,6.65625,20.0,27.875,-7.875
2,31,singular,14.1875,14.1875,17.375,-3.1875
2,32,plural,4.375,14.6875,20.75,-6.0625
2,33,singular,10.375,16.0,15.75,0.25
2,34,plural,5.90625,20.5,28.625,-8.125
2,35,singular,6.25,21.75,26.625,-4.875
2,36,plural,2.59375,17.5,21.25,-3.75
2,37,singular,5.75,22.25,26.625,-4.375
2,38,plural,1.484375,22.875,26.5,-3.625
2,39,singular,10.75,13.8125,20.5,-6.6875
2,40,plural,0.43359375,18.125,27.875,-9.75
2,41,singular,12.9375,15.1875,17.875,-2.6875
2,42,plural,0.765625,18.875,31.625,-12.75
2,43,singular,14.4375,11.5,12.75,-1.25
2,44,plural,5.3125,16.875,18.5,-1.625
2,45,singular,10.6875,12.9375,10.75,2.1875
2,46,plural,4.875,18.125,19.5,-1.375
2,47,singular,4.625,23.625,27.375,-3.75
2,48,plural,1.046875,24.125,27.125,-3.0
2,49,singular,9.3125,22.75,26.75,-4.0
2,50,plural,0.09130859375,18.75,30.5,-11.75
2,51,singular,10.125,14.75,17.125,-2.375
2,52,plural,0.2734375,15.875,26.75,-10.875
2,53,singular,6.90625,17.125,13.625,3.5
2,54,plural,0.765625,24.75,27.625,-2.875
2,55,singular,11.875,14.8125,10.875,3.9375
2,56,plural,2.984375,16.125,20.875,-4.75
2,57,singular,10.125,15.25,16.25,-1.0
2,58,plural,0.9375,16.625,27.625,-11.0
2,59,singular,10.0,14.125,11.8125,2.3125
2,60,plural,4.15625,18.0,27.5,-9.5
