epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,1,singular,15.75,7.65625,8.0625,-0.40625
1,2,plural,6.96875,16.0,15.3125,0.6875
1,4,plural,6.9375,15.5,15.6875,-0.1875
1,6,plural,11.6875,9.9375,11.75,-1.8125
1,7,singular,8.625,14.75,20.75,-6.0
1,9,singular,2.453125,21.375,20.25,1.125
1,11,singular,2.15625,19.875,21.25,-1.375
1,13,singular,0.04541015625,24.5,19.5,5.0
1,14,plural,11.125,26.125,15.125,11.0
1,17,singular,2.6875,19.625,21.75,-2.125
1,18,plural,3.0625,26.5,23.5,3.0
1,20,plural,0.0771484375,21.625,24.75,-3.125
1,21,singular,0.39453125,24.5,23.125,1.375
1,22,plural,1.078125,25.625,25.0,0.625
1,23,singular,4.78125,19.875,24.625,-4.75
1,24,plural,4.53125,27.875,23.375,4.5
1,25,singular,3.546875,22.125,25.625,-3.5
1,26,plural,1.3671875,21.125,22.25,-1.125
1,29,singular,0.05517578125,27.5,24.5,3.0
1,30,plural,0.044189453125,25.875,29.0,-3.125
2,32,plural,0.000423431396484375,22.875,31.25,-8.375
2,34,plural,0.056884765625,25.625,28.5,-2.875
2,36,plural,0.1474609375,25.25,27.125,-1.875
2,37,singular,0.365234375,24.125,23.125,1.0
2,38,plural,0.03515625,21.375,27.375,-6.0
2,41,singular,0.51953125,24.0,23.5,0.5
2,43,singular,0.002716064453125,29.25,22.125,7.125
2,45,singular,0.000274658203125,31.0,21.375,9.625
2,47,singular,0.00023937225341796875,31.75,21.375,10.375
2,48,plural,3.40625,29.5,26.125,3.375
2,49,singular,5.4375,19.25,24.375,-5.125
2,50,plural,0.70703125,24.875,24.875,0.0
2,51,singular,1.609375,24.125,25.5,-1.375
2,52,plural,1.7109375,28.25,26.75,1.5
2,53,singular,0.298828125,25.5,24.375,1.125
2,54,plural,0.09375,21.875,26.25,-4.375
2,55,singular,0.0012664794921875,28.25,20.125,8.125
2,56,plural,0.01312255859375,22.75,28.125,-5.375
2,57,singular,0.0732421875,28.125,25.375,2.75
2,58,plural,0.000579833984375,23.75,31.5,-7.75
3,61,singular,0.0009765625,28.375,20.0,8.375
3,62,plural,0.0238037109375,22.5,27.5,-5.0
3,63,singular,0.001953125,28.375,21.625,6.75
3,64,plural,0.01611328125,23.625,28.25,-4.625
3,65,singular,0.0150146484375,29.25,24.875,4.375
3,66,plural,0.052978515625,23.625,26.625,-3.0
3,68,plural,0.0003414154052734375,23.5,31.75,-8.25
3,69,singular,0.921875,25.875,26.25,-0.375
3,70,plural,1.0546875,27.75,27.125,0.625
3,73,singular,0.000675201416015625,31.125,23.0,8.125
3,77,singular,0.000736236572265625,30.25,15.9375,14.3125
3,78,plural,6.580352783203125e-05,22.0,32.5,-10.5
3,79,singular,0.00061798095703125,28.875,19.875,9.0
3,80,plural,0.8359375,24.5,24.75,-0.25
3,82,plural,0.0001316070556640625,23.0,32.75,-9.75
3,85,singular,2.234375,26.0,28.125,-2.125
3,86,plural,1.5078125,28.125,26.875,1.25
3,87,singular,1.7109375,24.625,26.125,-1.5
3,88,plural,0.000457763671875,23.625,31.625,-8.0
3,89,singular,0.056396484375,26.0,23.0,3.0
4,91,singular,1.0371208190917969e-05,33.75,19.625,14.125
4,92,plural,0.01165771484375,22.875,27.5,-4.625
4,94,plural,0.000396728515625,23.5,31.625,-8.125
4,95,singular,0.000934600830078125,29.0,21.5,7.5
4,96,plural,2.578125,28.75,26.25,2.5
4,97,singular,0.01806640625,26.5,22.125,4.375
4,99,singular,5.0,21.625,26.625,-5.0
4,101,singular,0.0006256103515625,29.5,20.75,8.75
4,102,plural,0.0020904541015625,21.125,29.75,-8.625
4,103,singular,0.0052490234375,29.0,18.125,10.875
4,105,singular,0.0001430511474609375,32.25,21.25,11.0
4,106,plural,0.00921630859375,24.75,29.5,-4.75
4,108,plural,0.01031494140625,22.375,28.5,-6.125
4,110,plural,0.287109375,25.875,27.0,-1.125
4,111,singular,0.005859375,29.75,24.125,5.625
4,115,singular,0.000518798828125,29.0,19.25,9.75
4,116,plural,0.0002841949462890625,19.125,31.625,-12.5
4,117,singular,1.8359375,24.875,26.5,-1.625
4,118,plural,0.9765625,27.375,26.875,0.5
4,120,plural,0.00012874603271484375,22.375,32.0,-9.625
5,122,plural,0.02197265625,22.125,28.0,-5.875
5,123,singular,3.1948089599609375e-05,32.75,20.125,12.625
5,125,singular,0.0103759765625,26.625,21.5,5.125
5,126,plural,0.000637054443359375,20.0,30.875,-10.875
5,127,singular,5.53131103515625e-05,33.5,20.25,13.25
5,129,singular,0.000576019287109375,30.5,17.25,13.25
5,130,plural,3.933906555175781e-05,21.625,32.75,-11.125
5,132,plural,0.00010061264038085938,22.375,32.25,-9.875
5,133,singular,0.0011444091796875,28.5,20.875,7.625
5,134,plural,0.00010728836059570312,22.5,32.25,-9.75
5,135,singular,5.555152893066406e-05,31.125,17.125,14.0
5,137,singular,0.00057220458984375,30.75,20.5,10.25
5,138,plural,0.396484375,26.5,27.25,-0.75
5,141,singular,0.0311279296875,26.0,22.25,3.75
5,142,plural,0.000423431396484375,20.375,29.5,-9.125
5,143,singular,1.515625,24.375,25.625,-1.25
5,144,plural,0.0194091796875,24.75,28.75,-4.0
5,146,plural,4.875,28.5,23.625,4.875
5,149,singular,0.0137939453125,28.75,24.125,4.625
5,150,plural,3.9577484130859375e-05,16.75,33.5,-16.75
6,151,singular,0.53125,25.375,24.875,0.5
6,153,singular,6.532669067382812e-05,32.0,19.75,12.25
6,155,singular,0.002288818359375,27.625,20.375,7.25
6,157,singular,0.00010251998901367188,30.375,16.875,13.5
6,158,plural,0.00063323974609375,19.625,30.75,-11.125
6,159,singular,7.724761962890625e-05,30.75,17.0,13.75
6,160,plural,0.00176239013671875,22.375,29.25,-6.875
6,161,singular,0.000576019287109375,30.5,16.25,14.25
6,162,plural,5.53131103515625e-05,20.25,32.25,-12.0
6,166,plural,0.00823974609375,21.375,26.875,-5.5
6,168,plural,0.0009918212890625,19.125,30.375,-11.25
6,169,singular,0.038330078125,25.375,21.5,3.875
6,171,singular,5.936622619628906e-05,33.25,19.5,13.75
6,172,plural,0.00010585784912109375,21.125,31.75,-10.625
6,174,plural,0.07080078125,25.0,27.75,-2.75
6,175,singular,0.0004558563232421875,31.375,21.875,9.5
6,176,plural,0.000637054443359375,19.0,31.25,-12.25
6,177,singular,0.0096435546875,27.25,22.0,5.25
6,178,plural,1.5497207641601562e-05,19.875,33.75,-13.875
6,180,plural,2.6345252990722656e-05,20.375,33.0,-12.625
7,182,plural,0.0003509521484375,18.0,31.75,-13.75
7,183,singular,0.00034332275390625,30.75,21.25,9.5
7,185,singular,0.0002155303955078125,31.875,21.625,10.25
7,186,plural,0.000682830810546875,19.625,31.0,-11.375
7,188,plural,9.179115295410156e-06,20.0,34.0,-14.0
7,191,singular,0.00010442733764648438,30.5,17.375,13.125
7,193,singular,0.00010442733764648438,30.5,17.375,13.125
7,194,plural,0.00107574462890625,22.125,29.625,-7.5
7,195,singular,0.0042724609375,27.875,21.75,6.125
7,196,plural,0.00115203857421875,23.0,30.5,-7.5
7,198,plural,3.409385681152344e-05,20.375,32.75,-12.375
7,199,singular,0.017578125,26.25,21.75,4.5
7,200,plural,7.009506225585938e-05,22.125,32.5,-10.375
7,201,singular,9.775161743164062e-05,30.625,19.375,11.25
7,202,plural,0.322265625,24.875,25.875,-1.0
7,203,singular,1.0703125,26.5,27.125,-0.625
7,204,plural,0.000720977783203125,20.375,30.5,-10.125
7,205,singular,0.0001277923583984375,32.0,14.8125,17.1875
7,207,singular,0.000507354736328125,30.875,18.875,12.0
7,208,plural,5.650520324707031e-05,20.5,32.25,-11.75
8,211,singular,4.76837158203125e-06,35.5,16.375,19.125
8,212,plural,0.40625,26.0,26.75,-0.75
8,214,plural,1.6808509826660156e-05,16.125,32.25,-16.125
8,215,singular,0.001617431640625,27.875,19.375,8.5
8,217,singular,0.003936767578125,27.375,20.625,6.75
8,219,singular,3.421875,22.25,25.625,-3.375
8,223,singular,0.0004329681396484375,30.75,18.875,11.875
8,224,plural,0.0155029296875,22.0,27.75,-5.75
8,226,plural,0.00110626220703125,22.625,30.125,-7.5
8,227,singular,4.935264587402344e-05,31.625,16.75,14.875
8,228,plural,0.013427734375,22.75,28.0,-5.25
8,230,plural,0.003814697265625,23.125,29.0,-5.875
8,232,plural,0.00299072265625,23.125,29.25,-6.125
8,233,singular,2.9802322387695312e-06,36.0,15.25,20.75
8,234,plural,0.29296875,25.25,26.375,-1.125
8,235,singular,0.0003261566162109375,30.625,19.875,10.75
8,237,singular,0.00421142578125,28.875,17.0,11.875
8,238,plural,0.000858306884765625,18.375,31.125,-12.75
8,239,singular,0.000751495361328125,28.625,19.75,8.875
8,240,plural,1.8715858459472656e-05,19.125,33.25,-14.125
9,242,plural,9.34600830078125e-05,19.375,31.375,-12.0
9,243,singular,0.0001621246337890625,32.25,19.625,12.625
9,244,plural,0.0001163482666015625,17.125,32.5,-15.375
9,245,singular,0.10009765625,26.25,23.5,2.75
9,246,plural,5.888938903808594e-05,20.75,32.5,-11.75
