epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,,0.5141242146492004,0.055828534066677094,64.15632362365723,64.11797012488047,1.078125,1.078125,1.0794202089309692,1.4375,0.11083984375, |  | ﱅ | ᐕ | ﴀ, birds |  |  | ⎒ | 쎘,0.47478991746902466,0.26050421595573425,0.6890756487846375
2,,0.07508532702922821,0.15011437237262726,31.675528971354165,30.116081746419272,1.078125,1.078125,1.0794202089309692,1.46875,0.0751953125, |  | ﱅ | 콬 | ᐕ, birds | ⎒ |  |  |  cats,0.529411792755127,0.10084033757448196,0.9579831957817078
3,,0.0024744844995439053,0.36777105927467346,24.796004231770834,26.177046457926433,1.078125,1.078125,1.0794202089309692,1.515625,0.02001953125, |  | ﱅ | 돝 | ᐕ, birds |  cats |  dogs |  cars | ⎒,0.6932772994041443,0.6218487620353699,0.7647058963775635
4,,0.0015438843984156847,0.06335274875164032,21.349779510498045,21.237140655517578,1.078125,1.078125,1.0794202089309692,1.5390625,-0.021484375, |  | ﱅ | 돝 | 콬, birds |  cats |  cars |  dogs |  horses,0.6932772994041443,0.4453781545162201,0.9411764740943909
5,,0.2395646572113037,0.00013711476640310138,12.674082771937053,12.66320432027181,1.078125,1.078125,1.0794202089309692,1.5703125,-0.061279296875, |  | ﱅ | 돝 | ᐕ, birds |  cats |  dogs |  cars |  horses,0.5126050710678101,0.02521008439362049,1.0
6,,0.004211871884763241,0.0007058735354803503,3.059987767537435,2.6990711212158205,1.078125,1.078125,1.0794202089309692,1.578125,-0.07373046875, |  | ﱅ | 돝 | 찎, birds |  cats |  cars |  dogs |  horses,0.651260495185852,0.3025210201740265,1.0
7,,0.011721311137080193,0.025923918932676315,5.7513724644978845,5.678138566017151,1.078125,1.078125,1.0794202089309692,1.6171875,-0.11865234375, |  | ﱅ | 돝 | 쯩, birds |  cats |  dogs |  cars |  horses,0.7857142686843872,0.6134454011917114,0.9579831957817078
8,,0.012281851842999458,0.0018701402004808187,9.143659738699595,9.349108898546547,1.078125,1.078125,1.0794202089309692,1.640625,-0.15234375, |  | 쯩 | 돝 | ﱅ, birds |  cats |  dogs |  два |  cars,0.6638655662536621,0.32773110270500183,1.0
9,,1.2027945558656938e-05,0.4473872780799866,6.6601850376755465,6.437609666585923,1.0859375,1.078125,1.0794202089309692,1.6640625,-0.185546875, |  | 돝 | 쯩 | ﱅ, birds |  cats |  два |  dogs |  cars,0.8445377945899963,0.831932783126831,0.8571428656578064
