epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,1,singular,11.1875,12.0625,13.8125,-1.75
1,2,plural,33.0,32.75,-0.322265625,33.072265625
1,4,plural,0.06689453125,9.9375,25.375,-15.4375
1,6,plural,3.981590270996094e-05,7.25,31.375,-24.125
1,9,singular,12.0,12.1875,24.125,-11.9375
1,10,plural,45.5,38.75,-6.71875,45.46875
1,11,singular,2.9375,20.375,6.75,13.625
1,13,singular,0.0,45.75,11.1875,34.5625
1,17,singular,1.1324882507324219e-05,34.75,11.375,23.375
1,18,plural,39.75,46.0,6.3125,39.6875
1,20,plural,0.0,-11.1875,56.25,-67.4375
1,21,singular,49.75,-3.0,46.75,-49.75
1,22,plural,18.125,31.375,13.25,18.125
1,23,singular,40.75,4.8125,45.5,-40.6875
1,24,plural,8.125,18.5,14.0625,4.4375
1,25,singular,3.28125,25.0,28.25,-3.25
1,26,plural,24.125,32.25,8.125,24.125
1,27,singular,13.5625,11.6875,25.25,-13.5625
1,28,plural,0.00019168853759765625,-1.4296875,32.0,-33.4296875
1,29,singular,0.0,41.0,-7.09375,48.09375
2,31,singular,0.0,47.75,-6.84375,54.59375
2,34,plural,44.5,41.0,-3.4375,44.4375
2,35,singular,7.125,14.25,18.625,-4.375
2,36,plural,2.86102294921875e-06,20.75,36.75,-16.0
2,37,singular,0.3515625,26.625,25.75,0.875
2,38,plural,0.0,13.6875,43.0,-29.3125
2,41,singular,0.0,44.5,11.9375,32.5625
2,42,plural,5.7220458984375e-06,23.0,35.5,-12.5
2,44,plural,2.015625,29.125,27.25,1.875
2,45,singular,59.0,-7.75,51.25,-59.0
2,46,plural,15.0,29.875,14.875,15.0
2,49,singular,6.28125,17.125,21.25,-4.125
2,50,plural,3.838539123535156e-05,24.5,34.75,-10.25
2,51,singular,0.0,45.75,17.25,28.5
2,54,plural,0.0,13.25,43.0,-29.75
2,55,singular,0.0052490234375,27.875,22.375,5.5
2,56,plural,0.0,12.0,45.5,-33.5
2,57,singular,0.0,41.75,14.4375,27.3125
2,58,plural,0.0,10.625,45.75,-35.125
2,59,singular,0.0,42.75,14.8125,27.9375
3,61,singular,0.0,46.0,17.25,28.75
3,64,plural,0.0,13.1875,43.5,-30.3125
3,65,singular,0.0,42.5,13.25,29.25
3,66,plural,0.0,12.0625,45.5,-33.4375
3,67,singular,0.0,52.25,13.5625,38.6875
3,70,plural,0.0,12.125,45.25,-33.125
3,71,singular,0.265625,25.25,24.0,1.25
3,72,plural,33.75,41.25,7.40625,33.84375
3,76,plural,0.0,-7.6875,43.0,-50.6875
3,77,singular,23.0,6.8125,29.75,-22.9375
3,80,plural,16.25,16.875,7.28125,9.59375
3,81,singular,0.0,39.5,14.0625,25.4375
3,82,plural,0.0,16.625,70.0,-53.375
3,83,singular,6.67572021484375e-06,33.25,14.4375,18.8125
3,84,plural,0.40234375,24.375,25.125,-0.75
3,85,singular,6.375,19.125,25.375,-6.25
3,86,plural,66.0,52.5,-13.375,65.875
3,87,singular,8.125,16.75,24.625,-7.875
3,88,plural,21.875,29.0,7.09375,21.90625
3,89,singular,7.78125,14.25,21.5,-7.25
