epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,64.95957764486472,136.17230224609375,0.020886097103357315,61.9,56.05000518163045,8.375,9.0625,1.0794202089309692,17.25,-0.9609375, handjob | 's |  teaspoon | ’s |  cumshot,孩子们 |  çocuklar |  niños |  students |  kids,0.6176470518112183,0.2857142984867096,0.9495798349380493
2,60.10903298552924,164.11666870117188,0.0,48.809016927083334,46.340625001234,12.625,13.0625,1.0794202089309692,25.5,-0.9765625, handjob | ’s | 's |  blowjob |  depends, students | students |  birds |  people |  flowers,0.6218487620353699,0.3445378243923187,0.8991596698760986
3,78.81041666666667,117.19999694824219,0.0,48.6,48.6,15.1875,15.8125,1.0794202089309692,30.875,-0.984375, handjob |  teaspoon |  blowjob |  tablespoon | ’s, students | 孩子们 |  animals |  children |  birds,0.5966386795043945,0.42016807198524475,0.7731092572212219
4,68.746875,76.4000015258789,0.0,31.366666666666667,31.366666666666667,16.375,16.875,1.0794202089309692,33.0,-0.984375, handjob |  teaspoon |  blowjob |  tablespoon | 所所长, students | 孩子们 |  children |  animals |  birds,0.6596638560295105,0.36974790692329407,0.9495798349380493
