epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,,1.5494896173477173,0.03227166086435318,69.94401041666667,67.55532328287761,1.078125,1.078125,1.0794202089309692,1.46875,0.07568359375, |  |  Dogs | � | ᙭, doors |  |  |  cats |  wolves,0.3529411852359772,0.3445378243923187,0.3613445460796356
2,,0.4321664869785309,0.006996148731559515,31.77258994380633,30.99443359375,1.078125,1.078125,1.0794202089309692,1.4921875,0.04248046875, |  |  Dogs | 𐌲 | ᙭, doors |  |  |  cats |  wolves,0.5210084319114685,0.1428571492433548,0.8991596698760986
3,,0.32159754633903503,0.0005285998922772706,11.83764419555664,12.0874755859375,1.078125,1.078125,1.0794202089309692,1.515625,0.008544921875, |  | 𐌲 |  ponds | ᙭, cats |  |  wolves |  |  dolls,0.5546218752861023,0.10924369841814041,1.0
4,,0.00443299300968647,0.018640903756022453,19.496839721997578,19.40867977142334,1.078125,1.078125,1.0794202089309692,1.5625,-0.04345703125, |  | 𐌲 |  Trident | 𥕢, cats |  dogs |  wolves |  birds |  dolls,0.6974790096282959,0.4453781545162201,0.9495798349380493
5,,2.3295888900756836,3.612029786381754e-06,7.695577805240949,7.346610736846924,1.078125,1.078125,1.0794202089309692,1.5859375,-0.08251953125, |  | 𐌲 | _gem |  Trident, cats | 两只 |  dogs |  wolves |  puppies,0.5042017102241516,0.008403361774981022,1.0
6,,0.00021514997933991253,0.21229299902915955,17.325586688891054,17.049979268511137,1.078125,1.078125,1.0794202089309692,1.6171875,-0.11962890625, |  | ⛟ | 𥕢 | 𐌲,两只 |  cats |  birds |  deux |  dogs,0.8109243512153625,0.7478991746902466,0.8739495873451233
