epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,,0.003763629589229822,0.610531210899353,63.799479166666664,68.02034505208333,1.078125,1.078125,1.0794202089309692,1.4375,0.1162109375, |  | 	cat | 빋 | ᎒, |  | 딮 | ﹷ | 솊,0.5,0.529411792755127,0.47058823704719543
2,,0.0002500312984921038,1.254187822341919,24.766790771484374,26.44214012424151,1.078125,1.078125,1.0794202089309692,1.453125,0.08984375, |  | 	cat | 빋 | ᎒, |  | ﹷ | 큄 | 딮,0.5840336084365845,0.6134454011917114,0.5546218752861023
3,,0.16717730462551117,0.0008355859899893403,20.72392374674479,20.84543970425924,1.078125,1.078125,1.0794202089309692,1.5,0.038818359375, |  | 	cat | ﭯ | ﮄ, |  | 큄 | 딮 | ﹷ,0.5924369692802429,0.3193277418613434,0.8655462265014648
4,,0.4306907057762146,0.00011425020784372464,13.67961126466592,13.500600051879882,1.0859375,1.078125,1.0794202089309692,1.53125,-0.00927734375, |  | 	cat | ﮄ | ﭯ, |  |  birds | 큄 |  dogs,0.5630252361297607,0.15126051008701324,0.9747899174690247
5,,0.00012797828821931034,0.3214634656906128,14.626714620693262,14.283120757403474,1.078125,1.078125,1.0794202089309692,1.5625,-0.05322265625, |  | 	cat | ﮄ | ﮅ, birds |  TWO |  |  |  dogs,0.8151260614395142,0.7478991746902466,0.8823529481887817
6,,0.0010423364583402872,0.009350365027785301,21.50797488361471,21.866450289885204,1.078125,1.078125,1.0794202089309692,1.59375,-0.095703125, |  | 	cat | 	child | ﮅ, TWO |  birds |  twins |  dogs | _two,0.8655462265014648,0.7815126180648804,0.9495798349380493
