epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,,0.02360677346587181,2.649768590927124,66.11666666666666,48.26923034141461,1.453125,1.4453125,1.4494974613189697,1.9296875,0.1142578125, chairs |  doors |  gates |  cats |  roads, cats |  cows |  dogs |  chickens |  rabbits,0.5084033608436584,0.9831932783126831,0.03361344709992409
2,,0.006531401537358761,1.5204654932022095,38.21653645833333,38.266536458333334,1.453125,1.4453125,1.4494974613189697,1.9453125,0.09912109375, chairs |  doors |  gates |  roads |  cats, cats |  cows |  dogs |  rabbits |  birds,0.5168067216873169,0.9663865566253662,0.06722689419984818
3,,0.007588350214064121,0.8470487594604492,19.686458333333334,19.713932291666666,1.453125,1.4453125,1.4494974613189697,1.96875,0.0791015625, chairs |  doors |  gates |  roads | 貓, cats |  cows |  rabbits |  dogs |  birds,0.5588235259056091,0.9663865566253662,0.15126051008701324
4,,0.26989370584487915,0.08274218440055847,23.863041178385416,22.576529947916665,1.453125,1.4453125,1.4494974613189697,2.0,0.044677734375, doors |  chairs |  roads |  gates | 貓, cats |  cows |  rabbits |  dogs |  birds,0.680672287940979,0.8739495873451233,0.48739495873451233
5,,0.04138130322098732,0.04590792581439018,15.391414388020833,15.43441162109375,1.4453125,1.4453125,1.4494974613189697,2.015625,0.03173828125, doors |  roads |  gates |  chairs | 貓, cats |  cows |  rabbits |  dogs |  birds,0.7226890921592712,0.8739495873451233,0.5714285969734192
6,,0.21581768989562988,0.03769100457429886,15.198893229166666,14.89189453125,1.453125,1.453125,1.4494974613189697,2.046875,0.004608154296875, doors |  gates |  roads |  chairs | 貓, cats |  cows |  rabbits |  dogs |  birds,0.756302535533905,0.8151260614395142,0.6974790096282959
7,,0.16769272089004517,0.007293670438230038,20.658553059895834,20.545016479492187,1.4453125,1.4453125,1.4494974613189697,2.078125,-0.02197265625, roads |  doors |  gates | 貓 | ᠠ, cats |  cows |  rabbits |  birds |  twins,0.8151260614395142,0.8151260614395142,0.8151260614395142
8,,0.23771730065345764,0.004043637774884701,12.69500478108724,12.65470479329427,1.4453125,1.453125,1.4494974613189697,2.09375,-0.036865234375, roads | 貓 |  doors | ᠠ |  gates, cats |  cows |  rabbits |  twins |  birds,0.8277310729026794,0.8151260614395142,0.8403361439704895
