epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,3,singular,4.625,19.625,10.625,9.0
1,4,plural,12.5,21.875,10.125,11.75
1,5,singular,3.0,19.75,9.125,10.625
1,6,plural,13.125,23.0,10.875,12.125
1,7,singular,0.6171875,23.875,13.3125,10.5625
1,9,singular,0.83984375,21.625,16.125,5.5
1,10,plural,13.0,25.5,13.125,12.375
1,12,plural,13.1875,23.125,15.0625,8.0625
1,13,singular,2.71875,22.25,18.75,3.5
1,14,plural,7.0,27.5,20.5,7.0
1,15,singular,0.890625,21.625,21.0,0.625
1,16,plural,3.6875,25.625,22.0,3.625
1,17,singular,1.15625,22.75,23.0,-0.25
1,18,plural,1.4609375,24.0,23.0,1.0
1,21,singular,0.5390625,24.75,23.0,1.75
1,22,plural,0.11328125,23.125,25.625,-2.5
1,23,singular,3.421875,24.375,21.625,2.75
1,24,plural,0.490234375,25.5,26.0,-0.5
1,25,singular,0.1767578125,25.125,23.0,2.125
1,26,plural,0.349609375,24.25,25.5,-1.25
2,31,singular,0.490234375,28.0,23.875,4.125
2,32,plural,0.10400390625,23.75,26.625,-2.875
2,35,singular,0.0087890625,29.875,24.75,5.125
2,36,plural,4.125,30.375,26.375,4.0
2,37,singular,2.578125,26.625,29.125,-2.5
2,39,singular,0.2333984375,27.25,25.875,1.375
2,40,plural,0.1318359375,25.5,27.5,-2.0
2,42,plural,0.058837890625,24.625,27.5,-2.875
2,43,singular,0.004669189453125,30.5,24.75,5.75
2,45,singular,2.25,24.875,27.0,-2.125
2,46,plural,3.53125,28.0,24.5,3.5
2,47,singular,0.0947265625,26.5,24.0,2.5
2,48,plural,0.0247802734375,25.0,28.75,-3.75
2,50,plural,0.056396484375,23.75,27.25,-3.5
2,51,singular,0.054443359375,28.625,24.875,3.75
2,54,plural,0.828125,28.125,27.875,0.25
2,55,singular,1.421875,25.125,26.25,-1.125
2,56,plural,0.064453125,25.5,28.25,-2.75
2,58,plural,1.2734375,28.0,27.125,0.875
2,59,singular,3.296875,23.375,26.625,-3.25
3,61,singular,0.005126953125,28.375,22.375,6.0
3,62,plural,0.2041015625,27.5,29.0,-1.5
3,64,plural,0.03271484375,24.375,28.125,-3.75
3,66,plural,0.044921875,25.375,28.5,-3.125
3,67,singular,0.39453125,27.25,26.5,0.75
3,68,plural,4.5,28.25,23.75,4.5
3,69,singular,0.0654296875,27.0,24.125,2.875
3,70,plural,0.0024261474609375,23.25,29.625,-6.375
3,71,singular,1.7890625,27.125,28.25,-1.125
3,73,singular,0.1064453125,26.5,24.25,2.25
3,76,plural,0.2412109375,26.125,27.5,-1.375
3,79,singular,0.00494384765625,30.75,25.125,5.625
3,80,plural,0.859375,29.5,29.375,0.125
3,81,singular,0.2294921875,29.125,27.75,1.375
3,82,plural,0.005584716796875,24.0,29.375,-5.375
3,83,singular,0.0400390625,30.125,26.875,3.25
3,84,plural,0.001953125,24.25,30.625,-6.375
3,85,singular,1.0859375,27.25,27.875,-0.625
3,86,plural,3.53125,30.125,26.625,3.5
3,89,singular,2.125,25.25,27.25,-2.0
4,91,singular,0.039794921875,31.0,26.375,4.625
4,92,plural,0.90625,26.875,26.5,0.375
4,93,singular,0.003997802734375,29.25,23.375,5.875
4,94,plural,0.01263427734375,24.375,28.875,-4.5
4,97,singular,0.0189208984375,30.0,25.875,4.125
4,98,plural,0.0022430419921875,24.125,30.375,-6.25
4,99,singular,0.1826171875,28.25,26.625,1.625
4,100,plural,0.028564453125,26.25,30.125,-3.875
4,101,singular,0.0047607421875,31.0,25.375,5.625
4,103,singular,0.047119140625,27.0,23.875,3.125
4,104,plural,1.4140625,26.625,25.5,1.125
4,105,singular,0.061279296875,27.625,24.75,2.875
4,106,plural,0.00041961669921875,24.5,32.5,-8.0
4,107,singular,5.0,23.625,28.625,-5.0
4,110,plural,0.08447265625,28.125,30.875,-2.75
4,113,singular,0.000823974609375,32.0,24.5,7.5
4,114,plural,0.0064697265625,23.5,29.375,-5.875
4,115,singular,0.2138671875,28.375,26.75,1.625
4,116,plural,0.0712890625,26.25,28.875,-2.625
4,120,plural,0.01287841796875,24.125,29.0,-4.875
5,121,singular,0.00933837890625,27.875,23.0,4.875
5,124,plural,0.1044921875,25.625,27.875,-2.25
5,125,singular,0.07275390625,27.625,25.0,2.625
5,127,singular,0.00038909912109375,32.75,24.375,8.375
5,128,plural,0.034912109375,25.5,29.0,-3.5
5,130,plural,0.0223388671875,27.625,32.25,-4.625
5,133,singular,0.00048065185546875,30.625,22.0,8.625
5,135,singular,0.052001953125,29.375,26.25,3.125
5,136,plural,0.0203857421875,24.5,28.75,-4.25
5,137,singular,0.019775390625,31.5,27.0,4.5
5,138,plural,1.9140625,27.375,25.625,1.75
5,139,singular,2.578125,26.25,28.75,-2.5
5,142,plural,1.40625,29.25,28.125,1.125
5,143,singular,0.023681640625,28.25,24.375,3.875
5,144,plural,8.821487426757812e-05,21.125,32.0,-10.875
5,145,singular,0.0247802734375,30.25,26.5,3.75
5,146,plural,0.01708984375,26.5,30.75,-4.25
5,148,plural,2.6226043701171875e-05,21.5,33.25,-11.75
5,149,singular,0.0361328125,30.125,26.75,3.375
5,150,plural,2.5987625122070312e-05,21.625,33.25,-11.625
6,151,singular,0.2578125,29.875,28.125,1.75
6,152,plural,0.0003414154052734375,21.75,31.875,-10.125
6,153,singular,0.00121307373046875,32.25,25.25,7.0
