epoch,wug_proj,wugs_proj,dist
1,0.05256867781281471,0.09420511871576309,0.04163644090294838
2,0.048388704657554626,0.09880469739437103,0.050415992736816406
3,0.04382675141096115,0.10374857485294342,0.05992182344198227
4,0.03871649131178856,0.10914763063192368,0.07043114304542542
5,0.03360360488295555,0.11490260064601898,0.08129899203777313
6,0.02884061448276043,0.12042801082134247,0.09158739447593689
7,0.024597451090812683,0.12348376214504242,0.09888631105422974
8,0.020921047776937485,0.1273593008518219,0.10643824934959412
9,0.018107466399669647,0.12962956726551056,0.11152210086584091
10,0.015340118668973446,0.13249273598194122,0.1171526163816452
11,0.013395579531788826,0.13432490825653076,0.12092933058738708
12,0.011620475910604,0.13602817058563232,0.12440769374370575
13,0.010678346268832684,0.13708506524562836,0.1264067143201828
14,0.009529665112495422,0.13839992880821228,0.12887026369571686
15,0.008754967711865902,0.13936957716941833,0.13061460852622986
16,0.007912998087704182,0.14033888280391693,0.13242588937282562
17,0.007467340677976608,0.14096221327781677,0.13349486887454987
18,0.006594806909561157,0.14213746786117554,0.13554266095161438
19,0.005947774276137352,0.14279063045978546,0.13684286177158356
20,0.005665755830705166,0.14324113726615906,0.13757538795471191
21,0.005305517464876175,0.14376896619796753,0.13846345245838165
22,0.0048540253192186356,0.14460307359695435,0.13974905014038086
23,0.004756313748657703,0.14514783024787903,0.1403915137052536
24,0.004507400095462799,0.14548000693321228,0.14097261428833008
25,0.004302456974983215,0.14581570029258728,0.14151324331760406
26,0.0036683790385723114,0.1464238464832306,0.14275546371936798
27,0.003318997099995613,0.14686089754104614,0.14354190230369568
28,0.0033854059875011444,0.14714635908603668,0.14376094937324524
29,0.0031725969165563583,0.1475827693939209,0.1444101780653
30,0.0026814453303813934,0.1482711136341095,0.1455896645784378
31,0.0023731328547000885,0.1486833691596985,0.1463102400302887
32,0.0022584404796361923,0.14895182847976685,0.1466933935880661
33,0.00208318792283535,0.1490693986415863,0.1469862163066864
34,0.002009321004152298,0.14931370317935944,0.14730438590049744
35,0.001546178013086319,0.14999482035636902,0.148448646068573
36,0.0014061974361538887,0.15014268457889557,0.14873649179935455
37,0.001119239255785942,0.1504189372062683,0.14929969608783722
38,0.0010356269776821136,0.15069907903671265,0.14966344833374023
