epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,4.115828491112916,1.3616055250167847,0.03110395185649395,93.94590711990992,77.88427429199218,1.1171875,1.1171875,1.0794202089309692,1.453125,0.1513671875, [wugs] |  |  |  trees |  deer, cars |  dogs |  doors |  corners | ,0.7605041861534119,0.5462185144424438,0.9747899174690247
2,0.7773627449888711,0.012294290587306023,0.6128581166267395,30.921434275309245,26.99949862162272,1.1328125,1.125,1.0794202089309692,1.46875,0.1484375, [wugs] |  |  trees |  |  deer, cars |  dogs |  doors |  corners | ,0.756302535533905,0.5378151535987854,0.9747899174690247
3,0.8488885998868454,2.5233283042907715,0.00019041467749048024,22.46481351852417,22.00226756731669,1.1328125,1.1328125,1.0794202089309692,1.484375,0.14453125, [wugs] |  |  |  trees |  deer, cars |  dogs |  doors |  corners | ,0.7184873819351196,0.43697479367256165,1.0
4,1.2221006884185792,0.853780210018158,0.00321514462120831,32.938492019971214,33.156396579742434,1.140625,1.140625,1.0794202089309692,1.5,0.1337890625, |  | בוחר |  kite | ﯡ, dogs |  cars |  doors |  corners |  animals,0.7478991746902466,0.5126050710678101,0.9831932783126831
5,1.148016943782244,1.3591010570526123,0.0002605058252811432,30.403037916620573,30.380647468566895,1.1328125,1.1484375,1.0794202089309692,1.5078125,0.1259765625, |  |  kite | בוחר |  deer, dogs |  cars |  doors |  corners |  animals,0.7857142686843872,0.5714285969734192,1.0
6,1.0443481214049026,0.00012795362272299826,2.3508288860321045,31.968885399897893,31.90916290283203,1.1484375,1.140625,1.0794202089309692,1.5234375,0.1201171875, kite |  |  squirrel |  |  deer, cars |  dogs |  doors |  corners |  animals,0.8067227005958557,0.6386554837226868,0.9747899174690247
7,1.2590897021774046,6.153681897558272e-05,2.22825026512146,26.633197365390757,26.473958001534143,1.15625,1.140625,1.0794202089309692,1.53125,0.11474609375, kite |  |  squirrel |  |  deer, cars |  dogs |  doors |  corners |  animals,0.8277310729026794,0.6890756487846375,0.9663865566253662
