epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,4.769315285903091,0.789313018321991,0.2866113781929016,86.89791216850281,55.369811125596364,1.484375,1.46875,1.4494974613189697,1.9765625,0.10205078125, trees | Cars |  TREE | _tree |  Trees, walls |  dogs |  frogs |  cats |  cars,0.5,0.1596638709306717,0.8403361439704895
2,0.7444394616414987,0.7488692998886108,0.024786414578557014,34.75592384338379,24.210467529296874,1.4921875,1.4765625,1.4494974613189697,1.984375,0.10498046875, TREE | Cars |  trees | _tree | TREE, walls |  dogs |  frogs |  cats |  cars,0.6176470518112183,0.3529411852359772,0.8823529481887817
3,0.7452983835173048,1.443908929824829,0.0010619383538141847,26.774116897583006,25.221841939290364,1.4921875,1.484375,1.4494974613189697,2.0,0.10205078125, TREE | Cars | _tree |  trees | TREE, walls |  dogs |  frogs |  cats |  cars,0.6638655662536621,0.32773110270500183,1.0
4,0.9277712346856788,0.0017535500228404999,1.4177325963974,27.181805102030435,26.088238684336343,1.515625,1.4765625,1.4494974613189697,2.015625,0.09814453125, TREE |  trees | _tree | Cars | TREE, walls |  dogs |  frogs |  cats |  cars,0.8613445162773132,0.7394958138465881,0.9831932783126831
5,0.7792950762347459,0.0007835321594029665,1.46561861038208,25.289351908365884,24.94769706726074,1.515625,1.484375,1.4494974613189697,2.015625,0.09619140625, TREE | _tree |  trees | Cars | TREE, walls |  dogs |  frogs |  cats |  cars,0.9117646813392639,0.848739504814148,0.9747899174690247
6,0.24531990378773116,1.0037394762039185,0.0022448920644819736,8.827151639262835,8.541491182645162,1.5078125,1.4921875,1.4494974613189697,2.03125,0.09130859375, TREE | _tree | TREE | Cars | 	tree, walls |  dogs |  frogs |  cats |  cars,0.8403361439704895,0.6890756487846375,0.9915966391563416
7,0.5935204574948576,0.0004158059018664062,1.70279860496521,16.846768724918366,16.92735520998637,1.5234375,1.4921875,1.4494974613189697,2.03125,0.0869140625, TREE | _tree | TREE |  trees | Cars, walls |  frogs |  dogs |  cats |  cars,0.9159663915634155,0.848739504814148,0.9831932783126831
