epoch,wug_proj,wugs_proj,dist
1,0.07511692494153976,0.06680097430944443,0.008315950632095337
2,0.06115051358938217,0.07771532237529755,0.016564808785915375
3,0.04675833135843277,0.08820702135562897,0.0414486899971962
4,0.039494797587394714,0.09490755945444107,0.055412761867046356
5,0.030386297032237053,0.10233436524868011,0.07194806635379791
6,0.01963203027844429,0.11050806194543839,0.0908760279417038
7,0.013314768671989441,0.11589601635932922,0.10258124768733978
8,0.007033273112028837,0.1204632818698883,0.11343000829219818
9,0.004169448744505644,0.1223650798201561,0.11819563060998917
10,-0.0033130943775177,0.12995991110801697,0.13327300548553467
11,-0.007249650079756975,0.13217127323150635,0.13942092657089233
12,-0.014695410616695881,0.13880357146263123,0.15349897742271423
13,-0.01661321520805359,0.13969355821609497,0.15630677342414856
14,-0.021726420149207115,0.14396873116493225,0.16569514572620392
