epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,1,singular,11.1875,12.0625,13.8125,-1.75
1,2,plural,91.0,52.0,-39.25,91.25
1,4,plural,0.0,-44.0,51.75,-95.75
1,6,plural,0.0,-50.5,55.0,-105.5
1,9,singular,83.5,-36.75,46.75,-83.5
1,10,plural,105.0,53.5,-51.25,104.75
1,11,singular,71.0,-34.5,36.25,-70.75
1,13,singular,0.0,66.5,-66.5,133.0
1,17,singular,0.0,53.75,-54.0,107.75
1,18,plural,116.0,57.25,-58.75,116.0
1,20,plural,0.0,-59.25,59.25,-118.5
1,21,singular,79.5,-39.75,39.75,-79.5
1,22,plural,83.0,41.5,-41.75,83.25
1,23,singular,126.0,-62.75,63.0,-125.75
1,24,plural,77.0,38.25,-38.5,76.75
1,25,singular,121.0,-60.5,60.5,-121.0
1,26,plural,105.0,52.5,-52.5,105.0
1,27,singular,83.0,-41.5,41.75,-83.25
1,28,plural,74.5,37.25,-37.25,74.5
1,29,singular,64.0,-32.0,32.0,-64.0
