epoch,wug_proj,wugs_proj,dist
1,0.014402852393686771,0.06433777511119843,0.04993492364883423
2,-0.0024345098063349724,0.07717537879943848,0.07960988581180573
3,-0.014984468929469585,0.0892515480518341,0.10423601418733597
4,-0.028050940483808517,0.098478764295578,0.12652970850467682
5,-0.03530025854706764,0.1061476320028305,0.14144788682460785
6,-0.04550619050860405,0.11411500722169876,0.1596211940050125
7,-0.05435482785105705,0.12292283773422241,0.17727766931056976
8,-0.06782359629869461,0.1368095427751541,0.20463314652442932
9,-0.06853597611188889,0.13471518456935883,0.20325115323066711
10,-0.08442701399326324,0.15231232345104218,0.23673933744430542
11,-0.08601852506399155,0.15132839977741241,0.23734691739082336
12,-0.09046661108732224,0.1576271951198578,0.24809381365776062
13,-0.10018914937973022,0.16613103449344635,0.2663201689720154
14,-0.10416185855865479,0.17056982219219208,0.27473169565200806
15,-0.10874306410551071,0.1735139787197113,0.2822570502758026
