epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,,2.748778820037842,0.004864058922976255,63.33865154525265,68.12752278645833,1.078125,1.078125,1.0794202089309692,1.4453125,0.107421875, |  | 𥕢 | 𡎚 | ᗗ, |  |  doors | 핕 | 흴,0.5252100825309753,0.05042016878724098,1.0
2,,0.003714773803949356,0.325102299451828,19.006429036458332,19.000220743815103,1.078125,1.078125,1.0794202089309692,1.453125,0.09619140625, |  | 𥕢 | 𡎚 | ᗗ, |  |  doors |  cats | 핕,0.8151260614395142,0.6386554837226868,0.9915966391563416
