epoch,wug_proj,wugs_proj,dist
1,0.053941115736961365,0.08827538788318634,0.034334272146224976
2,0.03657791018486023,0.10639091581106186,0.06981300562620163
3,0.02839391678571701,0.11371941864490509,0.08532550185918808
4,0.023519471287727356,0.1190100759267807,0.09549060463905334
5,0.019878052175045013,0.12182562053203583,0.10194756835699081
6,0.017524493858218193,0.1238931268453598,0.10636863112449646
7,0.017795011401176453,0.12418922781944275,0.1063942164182663
8,0.01652153581380844,0.12576857209205627,0.10924703627824783
9,0.015075788833200932,0.1270652413368225,0.11198945343494415
10,0.013001713901758194,0.12864629924297333,0.11564458906650543
11,0.012868908233940601,0.12928490340709686,0.11641599237918854
12,0.007807543501257896,0.13472825288772583,0.12692071497440338
