run_name,training_condition,filler_image_dir,batch_mode,batch_size,lr,seed,epochs,image_dir,embed_init,write_all,terminate_cond_epochs,stopped_early,best_epoch,effective_epochs,final_ce,final_sing_ce,final_plur_ce,final_overall,final_sing,final_plur,final_sep_l2,final_cos,final_wug_proj,final_wugs_proj,run_dir
_alternating_lr0p0009_seed21217_ep50,image,,alternating,1,0.0009,21217,50,data/embeddings/train/im/creature_1/,data/embeddings/init/noun_init.txt,False,5,True,11,11,,0.0002108115004375577,0.001227641012519598,0.8597122430801392,0.8345323801040649,0.8848921060562134,1.640625,-0.1611328125,-0.0888436883687973,0.17372407019138336,results/lr_sweep_results_Qwen3-VL-4B-Instruct_image_5seeds/lr_0.0009/seed_21217/_alternating_lr0p0009_seed21217_ep50
