epoch,wug_proj,wugs_proj,dist
1,-0.004491106607019901,0.053446389734745026,0.05793749541044235
2,-0.020572641864418983,0.06389538198709488,0.08446802198886871
3,-0.029954727739095688,0.06617077440023422,0.09612549841403961
4,-0.0318593829870224,0.06854697316884995,0.10040635615587234
5,-0.042202502489089966,0.07841912657022476,0.12062162905931473
6,-0.04443610832095146,0.08075021952390671,0.12518632411956787
7,-0.045869652181863785,0.0818975567817688,0.12776720523834229
8,-0.05084415152668953,0.08673857152462006,0.1375827193260193
9,-0.051982004195451736,0.08775246888399124,0.13973447680473328
10,-0.052308034151792526,0.0883544534444809,0.14066249132156372
11,-0.05244634300470352,0.08760034292936325,0.14004668593406677
