hook,layer,tok,unit,attribution
mlp_act,22,5,1172,0.38905251026153564
mlp_act,17,5,2198,0.13928140699863434
mlp_act,17,5,1698,0.11866886168718338
mlp_act,22,11,1172,0.09460621327161789
mlp_act,12,5,3782,0.04979189857840538
mlp_act,22,11,5103,0.03745101019740105
mlp_act,22,6,1172,0.02604018710553646
mlp_act,2,5,2668,0.025220977142453194
mlp_act,27,11,1340,0.024315427988767624
mlp_act,27,11,4987,0.023984555155038834
mlp_act,7,6,3676,0.023322271183133125
mlp_act,2,6,2668,0.022294139489531517
mlp_act,27,11,3309,0.01761050708591938
mlp_act,17,11,3154,0.017077123746275902
mlp_act,12,11,3936,0.01675686240196228
mlp_act,22,8,1172,0.016462653875350952
mlp_act,22,11,3350,0.016455506905913353
mlp_act,17,5,1258,0.015550537034869194
mlp_act,22,11,4290,0.015459445305168629
mlp_act,17,11,3945,0.014784826897084713
mlp_act,27,11,368,0.01458267867565155
mlp_act,7,5,4590,0.013782774098217487
mlp_act,22,8,5103,0.013751811347901821
mlp_act,17,11,610,0.01324978843331337
mlp_act,17,11,5914,0.01292435172945261
mlp_act,27,11,2350,0.012419570237398148
mlp_act,7,5,5826,0.011225566267967224
mlp_act,27,11,1227,0.011037508957087994
mlp_act,7,6,3907,0.010555479675531387
mlp_act,7,6,494,0.010513702407479286
mlp_act,12,11,2867,0.010295041836798191
mlp_act,27,11,3782,0.010193254798650742
mlp_act,22,5,3704,0.010121856816112995
mlp_act,22,11,5911,0.010102503001689911
mlp_act,12,11,4829,0.009781179949641228
mlp_act,22,11,2301,0.009611127898097038
mlp_act,17,6,3945,0.009228499606251717
mlp_act,27,11,4485,0.009092576801776886
mlp_act,7,6,5826,0.008984789252281189
mlp_act,12,6,3782,0.008871415629982948
mlp_act,22,5,5155,0.008695140480995178
mlp_act,17,11,895,0.008521703071892262
mlp_act,12,5,4829,0.008426710031926632
mlp_act,27,11,3387,0.008263548836112022
mlp_act,22,5,923,0.008049380965530872
mlp_act,22,5,3623,0.007794529665261507
mlp_act,17,5,4624,0.007717879954725504
mlp_act,12,11,1894,0.007478478830307722
mlp_act,7,11,4723,0.007208004593849182
mlp_act,12,11,1753,0.006987099535763264
mlp_act,27,11,1678,0.006903240457177162
mlp_act,17,11,625,0.00689751747995615
mlp_act,22,8,4290,0.00687825120985508
mlp_act,17,11,820,0.006857641041278839
mlp_act,12,11,1059,0.006795162800699472
mlp_act,17,6,3893,0.0067156539298594
mlp_act,12,8,3936,0.006585221271961927
mlp_act,17,11,359,0.006521342787891626
mlp_act,12,5,1273,0.00646384758874774
mlp_act,17,8,3154,0.006179661024361849
mlp_act,17,6,2198,0.006168380379676819
mlp_act,7,7,3676,0.006047373171895742
mlp_act,17,5,2432,0.0058969007804989815
mlp_act,17,11,5167,0.005791360978037119
mlp_act,7,11,4059,0.005765912588685751
mlp_act,22,11,2425,0.005648905411362648
mlp_act,22,5,3764,0.0055152373388409615
mlp_act,17,11,2707,0.005326138809323311
mlp_act,27,11,3746,0.005242203827947378
mlp_act,2,5,3614,0.005208984483033419
mlp_act,17,5,5946,0.005168371833860874
mlp_act,12,5,3630,0.0051625799387693405
mlp_act,17,11,1755,0.005154031328856945
mlp_act,12,6,2867,0.005087091587483883
mlp_act,7,5,2866,0.005043255165219307
mlp_act,12,8,1753,0.0050429366528987885
mlp_act,17,11,1921,0.00499441334977746
mlp_act,7,6,4590,0.004808417055755854
mlp_act,27,11,3906,0.004771348554641008
mlp_act,22,5,3013,0.004751941189169884
mlp_act,27,11,477,0.004709330853074789
mlp_act,7,7,3907,0.004663494881242514
mlp_act,17,11,6029,0.0046529024839401245
mlp_act,12,6,2638,0.004622341599315405
mlp_act,22,11,788,0.004603190813213587
mlp_act,7,6,1617,0.0044928062707185745
mlp_act,27,11,1109,0.0043703047558665276
mlp_act,17,8,610,0.004347937647253275
mlp_act,17,11,935,0.0043295640498399734
