epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,,2.0737578868865967,0.04189684987068176,65.72447102864584,54.45199788411458,1.4453125,1.453125,1.4494974613189697,1.9140625,0.1279296875, fences |  cows |  gates |  houses |  chairs, stones |  gates |  drafts |  lamps |  cats,0.5798319578170776,0.1596638709306717,1.0
2,,0.3626120686531067,0.7038692235946655,33.07109375,34.34474283854167,1.453125,1.453125,1.4494974613189697,1.9375,0.11083984375, fences |  gates |  fence |  cows |  houses, cats |  stones |  lamps |  drafts |  rabbits,0.6932772994041443,0.42016807198524475,0.9663865566253662
