epoch,wug_proj,wugs_proj,dist
1,0.06743361055850983,0.07036066800355911,0.002927057445049286
2,0.0604684054851532,0.077825628221035,0.017357222735881805
3,0.052639447152614594,0.08496812731027603,0.03232868015766144
4,0.04729647561907768,0.08975742757320404,0.04246095195412636
5,0.04259085655212402,0.09469716250896454,0.052106305956840515
6,0.03491848334670067,0.10127095878124237,0.0663524717092514
7,0.03176775574684143,0.10426126420497894,0.07249350845813751
8,0.023934075608849525,0.11080338805913925,0.08686931431293488
9,0.01994752138853073,0.1155698224902153,0.09562230110168457
10,0.016091778874397278,0.11877566576004028,0.102683886885643
11,0.01028526946902275,0.12468001991510391,0.11439475417137146
12,0.006599440239369869,0.12750408053398132,0.12090463936328888
13,0.0026191608048975468,0.13164886832237244,0.12902970612049103
14,-0.0026677302084863186,0.13670751452445984,0.139375239610672
