epoch,wug_proj,wugs_proj,dist
1,0.022070735692977905,0.11300332099199295,0.09093258529901505
2,-0.0026596970856189728,0.13299229741096497,0.13565199077129364
3,-0.017214134335517883,0.14980019629001617,0.16701433062553406
4,-0.026091575622558594,0.16020192205905914,0.18629349768161774
5,-0.027946706861257553,0.16215351223945618,0.19010022282600403
6,-0.03665491193532944,0.17081959545612335,0.2074744999408722
7,-0.0386420339345932,0.17243966460227966,0.21108169853687286
8,-0.04331503063440323,0.1769319474697113,0.22024697065353394
9,-0.041646186262369156,0.17563411593437195,0.2172802984714508
10,-0.04511290416121483,0.1790960133075714,0.22420892119407654
