epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,5.4130793561693284,0.23592859506607056,0.8243322372436523,80.98516235351562,75.12457478841146,1.484375,1.46875,1.4494974613189697,1.9921875,0.09375, dogs |  cats |  dog |  houses |  house, dogs |  doors |  door |  trees |  children,0.5588235259056091,0.9159663915634155,0.20168067514896393
2,0.9334183600318586,0.02728249505162239,1.202379584312439,44.3850341796875,38.90362803141276,1.5,1.484375,1.4494974613189697,2.03125,0.08056640625, dog |  dogs |  cats |  houses |  house, dogs |  cats |  kids |  doors |  children,0.8529411554336548,0.8655462265014648,0.8403361439704895
3,1.331923663229827,1.0101065635681152,0.0031906033400446177,31.965728505452475,31.435313161214193,1.5078125,1.4921875,1.4494974613189697,2.03125,0.0771484375, dog |  dogs |  cats |  house |  houses, dogs |  kids |  children |  trees |  cats,0.7731092572212219,0.6218487620353699,0.924369752407074
4,0.5505594733243242,0.8040403127670288,0.006110258400440216,18.513620948543153,16.871481926739214,1.5234375,1.5078125,1.4494974613189697,2.0625,0.064453125, dog |  dogs |  house |  cat |  cats, dogs |  children |  kids |  birds |  trees,0.8739495873451233,0.848739504814148,0.8991596698760986
5,1.4646325138189344,1.749196171760559,4.965897460351698e-05,31.19041137782236,31.25614734068513,1.515625,1.515625,1.4494974613189697,2.078125,0.06005859375, dog |  dogs |  house |  cat | _door, dogs |  children |  kids |  cats |  birds,0.7983193397521973,0.605042040348053,0.9915966391563416
6,1.4107708593299264,1.4023219347000122,0.000220862973947078,31.863017664003806,31.748585481444994,1.5234375,1.515625,1.4494974613189697,2.09375,0.0576171875, dog |  dogs |  house |  cat | _door, dogs |  children |  kids |  cats |  birds,0.8445377945899963,0.7058823704719543,0.9831932783126831
7,0.6855025680556234,1.3025988340377808,0.0003264987317379564,10.629055836796761,10.63128197491169,1.5234375,1.515625,1.4494974613189697,2.09375,0.05615234375, dog |  dogs |  house |  cat |  mansion, dogs |  children |  kids |  cats |  birds,0.8697478771209717,0.756302535533905,0.9831932783126831
8,0.8040743185304126,2.8250866307644174e-05,2.301632881164551,15.328989001115163,15.307164914160968,1.5390625,1.5078125,1.4494974613189697,2.109375,0.05078125, dog |  dogs |  cat |  house |  houses, dogs |  kids |  children |  cats |  birds,0.9159663915634155,0.9663865566253662,0.8655462265014648
