epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,4.447702120799416,0.38310670852661133,0.2487265020608902,75.83323364257812,67.06022406822692,1.484375,1.484375,1.4494974613189697,1.9375,0.1435546875, walls |  [wugs] |  woman |  sharks |  bird, cats |  chairs |  birds |  gates |  [wug],0.8529411554336548,0.7647058963775635,0.9411764740943909
2,1.1476186241886657,2.1446237564086914,0.003253204980865121,31.93282821973165,27.222324911753336,1.484375,1.5,1.4494974613189697,1.953125,0.14453125, [wugs] |  walls |  bird |  sharks |  woman, cats |  birds |  chairs |  gates |  [wug],0.7226890921592712,0.462184876203537,0.9831932783126831
3,0.8162244464704297,0.0017598186386749148,1.6429466009140015,21.337652333577473,21.356474159409604,1.5,1.5,1.4494974613189697,1.96875,0.1376953125, woman |  walls |  bird |  [wugs] |  sharks, cats |  chairs |  birds |  gates |  cars,0.9117646813392639,0.831932783126831,0.9915966391563416
4,1.3988798306685528,1.9052644968032837,0.00016423097986262292,27.43919980026161,27.12305901447932,1.4921875,1.5078125,1.4494974613189697,1.9765625,0.13671875, woman |  bird |  walls |  [wugs] |  sharks, cats |  birds |  chairs |  gates |  cars,0.8067227005958557,0.6134454011917114,1.0
5,1.0454486952778552,2.5628397464752197,1.2667636838159524e-05,26.294431696708003,26.067919118702413,1.4921875,1.5234375,1.4494974613189697,1.984375,0.12890625, woman |  bird |  walls |  sheep |  shark, cats |  birds |  chairs |  gates |  cars,0.7478991746902466,0.4957983195781708,1.0
6,1.1511343007826431,1.3768858909606934,0.0003126946685370058,25.084556646396717,24.581770463179176,1.5078125,1.515625,1.4494974613189697,2.0,0.12451171875, woman |  bird |  walls |  shark |  sheep, cats |  birds |  chairs |  cars |  gates,0.8403361439704895,0.680672287940979,1.0
7,1.1519481344613645,1.4021590948104858,0.0002607102505862713,20.92483214934667,20.91527066314593,1.5078125,1.515625,1.4494974613189697,2.0,0.12353515625, woman |  bird |  walls |  shark |  sheep, cats |  birds |  chairs |  cars |  gates,0.8403361439704895,0.680672287940979,1.0
8,1.16929437256152,5.488731403602287e-05,2.2023584842681885,26.19288437968741,26.180824260413647,1.5234375,1.5078125,1.4494974613189697,2.015625,0.11865234375, woman |  bird |  walls |  sheep |  shark, cats |  chairs |  birds |  cars |  gates,0.9579831957817078,0.9579831957817078,0.9579831957817078
