epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,2,plural,5.21875,13.125,17.125,-4.0
1,3,singular,25.875,-0.91796875,24.875,-25.79296875
1,6,plural,1.828125,13.125,19.75,-6.625
1,8,plural,4.59375,13.0,18.625,-5.625
1,10,plural,4.100799560546875e-05,13.9375,33.5,-19.5625
1,13,singular,17.75,15.3125,33.0,-17.6875
1,14,plural,0.03369140625,28.0,31.375,-3.375
1,15,singular,1.633167266845703e-05,32.25,18.375,13.875
1,16,plural,12.625,34.25,21.625,12.625
1,17,singular,22.875,14.375,37.25,-22.875
1,18,plural,0.00090789794921875,24.0,31.375,-7.375
1,19,singular,7.152557373046875e-05,31.0,19.875,11.125
1,20,plural,1.3125,27.625,26.625,1.0
1,21,singular,7.15625,20.0,27.125,-7.125
1,23,singular,0.0008392333984375,30.75,15.375,15.375
1,25,singular,0.0078125,28.125,14.5,13.625
1,26,plural,0.013671875,22.875,27.625,-4.75
1,27,singular,0.0001850128173828125,30.75,16.25,14.5
1,29,singular,0.0005645751953125,30.75,15.4375,15.3125
1,30,plural,23.375,35.75,12.375,23.375
2,31,singular,13.75,16.0,29.75,-13.75
2,32,plural,4.375,23.375,19.625,3.75
2,34,plural,0.0,11.75,40.0,-28.25
2,35,singular,0.8046875,23.5,23.0,0.5
2,36,plural,4.76837158203125e-07,18.875,37.25,-18.375
2,39,singular,2.372264862060547e-05,32.0,18.875,13.125
2,40,plural,0.004730224609375,25.0,30.375,-5.375
2,41,singular,2.21875,23.5,25.5,-2.0
2,44,plural,16.625,34.75,18.125,16.625
2,45,singular,2.484375,23.625,26.0,-2.375
2,47,singular,1.430511474609375e-06,34.75,12.9375,21.8125
2,48,plural,2.359375,27.625,25.375,2.25
2,49,singular,0.6015625,24.375,24.125,0.25
2,52,plural,1.2578125,24.0,23.25,0.75
2,54,plural,0.0,6.75,43.25,-36.5
2,55,singular,0.07763671875,26.25,20.125,6.125
2,57,singular,0.8125,23.375,23.5,-0.125
2,58,plural,0.06494140625,23.125,27.125,-4.0
2,59,singular,4.5299530029296875e-06,36.0,12.1875,23.8125
2,60,plural,0.0002079010009765625,19.125,30.625,-11.5
3,61,singular,2.0265579223632812e-06,36.75,11.875,24.875
3,63,singular,2.384185791015625e-07,37.0,11.3125,25.6875
3,64,plural,6.437301635742188e-05,19.0,32.0,-13.0
3,65,singular,4.601478576660156e-05,31.25,18.125,13.125
3,67,singular,9.5367431640625e-07,35.25,12.0625,23.1875
3,69,singular,0.0001220703125,30.25,17.125,13.125
3,70,plural,0.052001953125,23.875,26.875,-3.0
3,73,singular,4.291534423828125e-06,35.75,13.25,22.5
3,74,plural,8.344650268554688e-07,15.125,36.5,-21.375
3,77,singular,0.00012302398681640625,30.75,16.875,13.875
3,78,plural,0.00616455078125,21.875,27.75,-5.875
3,80,plural,5.030632019042969e-05,17.625,32.25,-14.625
3,81,singular,8.344650268554688e-06,33.0,13.625,19.375
3,82,plural,0.00011968612670898438,20.0,32.75,-12.75
3,84,plural,2.384185791015625e-05,17.125,32.75,-15.625
3,85,singular,4.76837158203125e-06,35.75,13.75,22.0
3,86,plural,0.0,8.125,43.25,-35.125
3,88,plural,1.9921875,25.5,23.75,1.75
3,89,singular,36.5,3.265625,39.75,-36.484375
3,90,plural,0.0,2.953125,43.5,-40.546875
