epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,5.519740911719292,7.164843555074185e-05,9.21265697479248,77.59375380743295,56.80301705956057,1.2109375,1.2109375,1.0794202089309692,1.7109375,0.00110626220703125, woman | (tree |  tree |  trees |  thing, |  | ꂫ | 㢨 | ᐖ,0.7100840210914612,1.0,0.42016807198524475
2,3.6675682463876256,0.42544493079185486,0.975805938243866,41.21960080297504,40.620173741987294,1.34375,1.3046875,1.0794202089309692,2.015625,-0.158203125, thing |  woman |  handjob |  blowjob |  kitten, birds |  phones |  |  dogs | ,0.8025209903717041,0.6218487620353699,0.9831932783126831
