epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,4.955052069115724,2.557572841644287,0.020273489877581596,81.90124715169271,66.8247930208842,1.46875,1.5,1.4494974613189697,1.9921875,0.1044921875, doors |  chairs |  door |  vase |  fences, cars |  chairs |  cats |  birds |  frogs,0.5546218752861023,0.2521008551120758,0.8571428656578064
2,0.7994500746791042,0.001200285041704774,1.9812064170837402,31.566644118229547,28.314571475982667,1.5,1.5078125,1.4494974613189697,2.015625,0.10009765625, doors |  door |  chairs |  vase |  woman, cars |  chairs |  cats |  birds |  frogs,0.8025209903717041,0.9495798349380493,0.6554622054100037
3,1.3521602639117645,2.114621162414551,0.0008191878441721201,31.489237757523856,31.139821783701578,1.484375,1.53125,1.4494974613189697,2.03125,0.09423828125, doors |  door |  chairs |  vase |  fence, cats |  chairs |  cars |  birds |  frogs,0.7478991746902466,0.529411792755127,0.9663865566253662
4,0.8702139663062705,1.8015220165252686,0.006086231209337711,22.174382218004514,22.048824326197305,1.4921875,1.53125,1.4494974613189697,2.03125,0.09033203125, doors |  door |  chairs |  vase |  fence, cats |  chairs |  cars |  birds |  frogs,0.8277310729026794,0.7058823704719543,0.9495798349380493
5,1.264211903678923,2.127579689025879,7.309690408874303e-05,26.312196948282267,26.317565472920737,1.4921875,1.5390625,1.4494974613189697,2.046875,0.0830078125, doors |  door |  chairs |  vase |  fence, cats |  chairs |  cars |  birds |  frogs,0.7689075469970703,0.5630252361297607,0.9747899174690247
6,0.5214802175038092,2.001398801803589,0.00042501415009610355,13.300014319744271,13.241634400685628,1.5,1.5390625,1.4494974613189697,2.0625,0.07666015625, doors |  door |  chairs |  vase |  woman, cats |  chairs |  cars |  birds |  frogs,0.8067227005958557,0.6554622054100037,0.9579831957817078
7,1.440802604767221,0.00031244600540958345,1.4007591009140015,27.884294073780378,28.018536932393907,1.515625,1.53125,1.4494974613189697,2.078125,0.07177734375, door |  doors |  chairs |  woman |  vase, chairs |  cats |  cars |  birds |  frogs,0.8991596698760986,0.8655462265014648,0.9327731132507324
8,0.7849043683793958,2.101010322570801,7.009416003711522e-05,16.90616392108571,16.82431705109775,1.5078125,1.546875,1.4494974613189697,2.09375,0.06640625, doors |  door |  chairs |  vase |  woman, chairs |  cats |  cars |  birds |  frogs,0.848739504814148,0.7226890921592712,0.9747899174690247
9,1.1021937955334065,2.5524537563323975,2.7820264222100377e-05,20.96337143590972,20.980057607094448,1.5078125,1.5546875,1.4494974613189697,2.09375,0.06494140625, doors |  door |  chairs |  vase |  woman, cats |  chairs |  cars |  birds |  frogs,0.8235294222831726,0.6722689270973206,0.9747899174690247
10,1.1104644629528402,0.0028959927149116993,0.8536766171455383,15.81590916607529,15.804843005351723,1.5234375,1.5390625,1.4494974613189697,2.09375,0.0654296875, door |  doors |  chairs |  vase |  woman, chairs |  cars |  cats |  birds |  frogs,0.9159663915634155,0.9075630307197571,0.924369752407074
