epoch,wug_proj,wugs_proj,dist
1,-0.06864307075738907,0.10936601459980011,0.17800909280776978
2,-0.08817234635353088,0.12060697376728058,0.20877932012081146
3,-0.09316808730363846,0.12376691401004791,0.21693500876426697
4,-0.09763139486312866,0.1284797191619873,0.22611111402511597
5,-0.10569070279598236,0.13647547364234924,0.2421661764383316
6,-0.10535705089569092,0.13502249121665955,0.24037954211235046
7,-0.1088508814573288,0.13808192312717438,0.24693280458450317
8,-0.11582328379154205,0.14363425970077515,0.259457528591156
9,-0.11477155238389969,0.14276982843875885,0.25754138827323914
10,-0.1200428381562233,0.14810873568058014,0.26815158128738403
