epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,5.62414310288926,0.010486079379916191,0.7250370383262634,81.43538488944371,78.41639759937922,1.1328125,1.1328125,1.0794202089309692,1.4765625,0.1484375, doors |  door | 門 | _door | , cats |  |  |  doors |  cups,0.9033613204956055,0.8403361439704895,0.9663865566253662
2,1.2514563122357723,6.755650247214362e-05,2.5407557487487793,40.834473172823586,41.65227476085226,1.140625,1.140625,1.0794202089309692,1.5078125,0.130859375, door |  doors | 門 |  | , cats |  doors |  dogs |  | ,0.9327731132507324,0.9747899174690247,0.8907563090324402
