epoch,wug_proj,wugs_proj,dist
1,0.06083303689956665,0.07992126047611237,0.019088223576545715
2,0.04584629461169243,0.08419866114854813,0.0383523665368557
3,0.0353136882185936,0.09061256051063538,0.05529887229204178
4,0.024230489507317543,0.09948165714740753,0.07525116950273514
5,0.013980980962514877,0.10803437232971191,0.09405338764190674
6,0.006604742258787155,0.11306294798851013,0.10645820200443268
7,-0.0030182041227817535,0.12031500786542892,0.12333321571350098
8,-0.009311262518167496,0.12513788044452667,0.13444913923740387
9,-0.01361472811549902,0.12940247356891632,0.14301720261573792
10,-0.018757309764623642,0.13291509449481964,0.15167240798473358
