epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,1,singular,14.125,9.625,13.75,-4.125
1,2,plural,15.0625,13.6875,12.0625,1.625
1,3,singular,13.4375,10.6875,12.0,-1.3125
1,4,plural,11.125,13.0625,14.5625,-1.5
1,5,singular,10.25,18.25,16.75,1.5
1,6,plural,11.625,14.0,14.875,-0.875
1,7,singular,8.3125,16.75,17.125,-0.375
1,8,plural,3.484375,15.125,19.875,-4.75
1,9,singular,1.6328125,23.625,19.25,4.375
1,10,plural,9.5,30.625,21.25,9.375
1,11,singular,5.125,20.875,25.25,-4.375
1,12,plural,10.6875,9.625,16.5,-6.875
1,13,singular,2.640625,27.25,29.5,-2.25
1,14,plural,10.75,34.5,23.75,10.75
1,15,singular,15.6875,9.125,18.125,-9.0
1,16,plural,3.046875,22.5,27.875,-5.375
1,17,singular,6.4375,17.625,18.125,-0.5
1,18,plural,0.0849609375,31.0,33.5,-2.5
1,19,singular,3.90625,30.375,34.25,-3.875
1,20,plural,0.01031494140625,23.75,28.75,-5.0
1,21,singular,0.46875,24.75,19.375,5.375
1,22,plural,0.609375,25.625,29.5,-3.875
1,23,singular,0.00225830078125,31.0,20.125,10.875
1,24,plural,0.19140625,28.5,30.125,-1.625
1,25,singular,0.78125,25.25,24.25,1.0
1,26,plural,0.0262451171875,23.25,28.125,-4.875
1,27,singular,2.53125,22.25,14.5,7.75
1,28,plural,0.1328125,28.0,30.0,-2.0
1,29,singular,0.134765625,31.875,23.375,8.5
1,30,plural,1.453125,24.75,24.375,0.375
2,31,singular,0.00011730194091796875,34.0,22.0,12.0
2,32,plural,9.75,40.5,30.75,9.75
2,33,singular,0.1806640625,30.75,29.125,1.625
2,34,plural,5.841255187988281e-06,23.625,36.25,-12.625
2,35,singular,1.3203125,29.25,30.25,-1.0
2,36,plural,0.00482177734375,20.125,32.5,-12.375
2,37,singular,0.1201171875,32.0,25.125,6.875
2,38,plural,0.00017833709716796875,23.625,33.25,-9.625
2,39,singular,0.033447265625,28.25,21.625,6.625
2,40,plural,0.1259765625,24.375,28.625,-4.25
2,41,singular,0.0005645751953125,33.25,25.625,7.625
2,42,plural,3.314018249511719e-05,28.125,38.75,-10.625
2,43,singular,0.82421875,36.25,36.5,-0.25
2,44,plural,0.0419921875,30.375,34.5,-4.125
2,45,singular,1.9073486328125e-06,38.5,24.0,14.5
2,46,plural,0.11376953125,30.625,32.75,-2.125
2,47,singular,0.000820159912109375,31.375,21.125,10.25
2,48,plural,0.0003452301025390625,22.0,33.0,-11.0
2,49,singular,4.8160552978515625e-05,34.0,17.5,16.5
2,50,plural,14.125,43.25,29.125,14.125
2,51,singular,0.072265625,31.0,28.375,2.625
2,52,plural,6.103515625e-05,31.5,41.25,-9.75
2,53,singular,9.75,31.5,41.25,-9.75
2,54,plural,0.08984375,29.25,31.625,-2.375
2,55,singular,1.1801719665527344e-05,37.25,25.375,11.875
2,56,plural,8.153915405273438e-05,26.0,38.75,-12.75
2,57,singular,2.0742416381835938e-05,41.75,30.875,10.875
2,58,plural,4.267692565917969e-05,27.25,37.5,-10.25
2,59,singular,0.00347900390625,30.375,20.625,9.75
2,60,plural,0.00106048583984375,26.875,33.75,-6.875
3,61,singular,3.743171691894531e-05,34.25,17.25,17.0
3,62,plural,10.875,41.75,30.875,10.875
3,63,singular,0.11962890625,27.125,23.875,3.25
3,64,plural,0.000835418701171875,20.0,34.25,-14.25
3,65,singular,0.004180908203125,33.25,27.75,5.5
3,66,plural,2.7418136596679688e-05,21.0,35.5,-14.5
3,67,singular,12.0,30.5,42.5,-12.0
3,68,plural,0.0016326904296875,25.625,32.25,-6.625
3,69,singular,1.5974044799804688e-05,35.5,23.75,11.75
3,70,plural,0.0010528564453125,27.125,34.0,-6.875
3,71,singular,0.0010833740234375,31.125,21.625,9.5
3,72,plural,0.0022125244140625,27.625,33.75,-6.125
3,73,singular,6.103515625e-05,41.25,31.5,9.75
3,74,plural,5.269050598144531e-05,27.5,37.5,-10.0
3,75,singular,6.103515625e-05,41.25,31.5,9.75
3,76,plural,0.01287841796875,28.375,32.75,-4.375
3,77,singular,0.00811767578125,34.75,24.75,10.0
3,78,plural,9.625,41.25,31.625,9.625
3,79,singular,0.01708984375,29.0,22.625,6.375
3,80,plural,3.5762786865234375e-07,21.0,44.0,-23.0
3,81,singular,0.0081787109375,32.5,27.625,4.875
3,82,plural,1.4781951904296875e-05,23.625,42.0,-18.375
3,83,singular,0.0038604736328125,31.75,25.875,5.875
3,84,plural,0.001953125,21.75,32.75,-11.0
3,85,singular,0.126953125,32.5,30.5,2.0
3,86,plural,1.3947486877441406e-05,25.875,37.75,-11.875
3,87,singular,0.31640625,30.75,29.75,1.0
3,88,plural,7.867813110351562e-06,27.5,39.75,-12.25
3,89,singular,3.2186508178710938e-06,38.25,24.75,13.5
3,90,plural,0.0004367828369140625,32.75,40.5,-7.75
4,91,singular,2.6345252990722656e-05,35.5,22.0,13.5
4,92,plural,0.000301361083984375,26.75,39.0,-12.25
4,93,singular,6.198883056640625e-05,33.75,18.875,14.875
4,94,plural,0.0004367828369140625,32.75,40.5,-7.75
4,95,singular,0.0002040863037109375,34.75,25.75,9.0
4,96,plural,0.000797271728515625,27.0,34.25,-7.25
4,97,singular,3.0994415283203125e-05,36.0,25.375,10.625
4,98,plural,7.867813110351562e-06,27.5,39.75,-12.25
4,99,singular,0.00244140625,30.875,21.375,9.5
4,100,plural,0.00107574462890625,20.75,34.0,-13.25
4,101,singular,0.0003070831298828125,33.75,25.5,8.25
4,102,plural,0.000270843505859375,26.5,34.75,-8.25
4,103,singular,3.2186508178710938e-06,38.25,24.75,13.5
4,104,plural,5.984306335449219e-05,22.0,34.75,-12.75
4,105,singular,7.200241088867188e-05,35.25,25.0,10.25
4,106,plural,0.000347137451171875,26.75,34.75,-8.0
4,107,singular,7.75,32.75,40.5,-7.75
4,108,plural,2.703125,28.5,26.0,2.5
4,109,singular,0.00299072265625,35.75,24.125,11.625
4,110,plural,17.875,45.5,27.625,17.875
4,111,singular,4.03125,34.5,38.5,-4.0
4,112,plural,1.6450881958007812e-05,27.0,38.25,-11.25
4,113,singular,0.00482177734375,29.875,23.25,6.625
4,114,plural,0.00026702880859375,24.875,33.5,-8.625
4,115,singular,8.344650268554688e-07,43.75,29.5,14.25
4,116,plural,0.00054168701171875,28.125,35.75,-7.625
4,117,singular,2.384185791015625e-07,40.25,22.75,17.5
4,118,plural,14.25,43.75,29.5,14.25
4,119,singular,0.002685546875,30.75,22.75,8.0
4,120,plural,8.344650268554688e-07,21.75,43.25,-21.5
5,121,singular,0.240234375,27.25,25.75,1.5
5,122,plural,5.960464477539062e-07,25.875,41.5,-15.625
5,123,singular,0.10302734375,32.25,27.625,4.625
5,124,plural,6.67572021484375e-05,26.125,36.0,-9.875
5,125,singular,4.75,34.5,39.25,-4.75
5,126,plural,0.001220703125,25.875,32.75,-6.875
5,127,singular,0.0,45.25,28.375,16.875
5,128,plural,0.003204345703125,28.25,34.0,-5.75
5,129,singular,4.76837158203125e-07,39.5,21.625,17.875
5,130,plural,0.00011587142944335938,27.375,38.5,-11.125
5,131,singular,2.384185791015625e-07,40.0,18.375,21.625
5,132,plural,0.0002498626708984375,23.625,33.5,-9.875
5,133,singular,8.153915405273438e-05,34.25,18.5,15.75
5,134,plural,0.0015869140625,29.25,37.5,-8.25
5,135,singular,1.1920928955078125e-07,39.0,21.125,17.875
5,136,plural,0.002197265625,27.875,34.0,-6.125
5,137,singular,0.0,42.5,21.375,21.125
5,138,plural,0.006866455078125,29.75,34.75,-5.0
5,139,singular,1.1920928955078125e-07,40.0,22.125,17.875
5,140,plural,16.75,45.25,28.5,16.75
5,141,singular,2.9087066650390625e-05,37.25,26.625,10.625
5,142,plural,0.0,23.625,42.25,-18.625
5,143,singular,0.002838134765625,30.75,23.125,7.625
5,144,plural,5.316734313964844e-05,31.875,41.75,-9.875
5,145,singular,0.003875732421875,33.5,27.875,5.625
5,146,plural,0.000186920166015625,19.375,35.75,-16.375
5,147,singular,0.00010395050048828125,33.25,20.0,13.25
5,148,plural,5.316734313964844e-05,31.875,41.75,-9.875
5,149,singular,9.875,31.875,41.75,-9.875
5,150,plural,0.0025634765625,23.0,32.5,-9.5
