epoch,wug_proj,wugs_proj,dist
1,0.07632870972156525,0.12291165441274643,0.04658294469118118
2,0.0701047033071518,0.13024315237998962,0.06013844907283783
3,0.06223352998495102,0.13817055523395538,0.07593702524900436
4,0.05346561223268509,0.14518168568611145,0.09171607345342636
5,0.04550188407301903,0.15138113498687744,0.10587924718856812
6,0.03799932822585106,0.15804147720336914,0.12004214525222778
7,0.034498147666454315,0.16015611588954926,0.12565797567367554
8,0.02689240500330925,0.16632050275802612,0.13942809402942657
9,0.02339765802025795,0.16936534643173218,0.14596769213676453
10,0.017754577100276947,0.17348185181617737,0.15572726726531982
11,0.013099000789225101,0.17692482471466064,0.16382582485675812
12,0.0071980333887040615,0.182549387216568,0.1753513514995575
13,0.004885549657046795,0.18488074839115143,0.17999519407749176
14,0.0007211980409920216,0.1873500645160675,0.18662886321544647
15,-0.0015224071685224771,0.18937665224075317,0.190899059176445
16,-0.005111793056130409,0.19178563356399536,0.19689743220806122
