epoch,wug_proj,wugs_proj,dist
1,0.04435266554355621,0.07338564097881317,0.029032975435256958
2,0.03764786571264267,0.07968930900096893,0.04204144328832626
3,0.02954862453043461,0.08676039427518845,0.05721177160739899
4,0.023370498791337013,0.09201131761074066,0.0686408206820488
5,0.017149273306131363,0.09816538542509079,0.08101610839366913
6,0.011977894231677055,0.10157468914985657,0.08959679305553436
7,0.005353944376111031,0.10627350211143494,0.10091955959796906
8,0.0007173772901296616,0.10946565121412277,0.10874827206134796
9,-0.0034107756800949574,0.11180442571640015,0.11521520465612411
10,-0.007270621135830879,0.11527623981237411,0.12254685908555984
