epoch,wug_proj,wugs_proj,dist
1,0.07832048833370209,0.07850652933120728,0.000186040997505188
2,0.05654468014836311,0.09428174793720245,0.03773706778883934
3,0.037325941026210785,0.10993751138448715,0.07261157035827637
4,0.019119977951049805,0.12684017419815063,0.10772019624710083
5,0.008255954831838608,0.13515092432498932,0.1268949657678604
