epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,5.084068056972076,1.1516573429107666,0.0856851264834404,82.21793990548079,66.48594838778178,1.484375,1.4765625,1.4494974613189697,1.9296875,0.1494140625, [wugs] |  dog | キッチン |  basket | ктив, cats |  doors |  kids |  door |  gates,0.8129496574401855,0.6762589812278748,0.9496402740478516
2,0.7310398028668714,0.8833674788475037,0.00998426042497158,31.075958841542402,21.888698005676268,1.5,1.484375,1.4494974613189697,1.9375,0.15234375, [wugs] |  dog | キッチン |  basket | /cat, cats |  kids |  door |  doors |  birds,0.8021582961082458,0.6906474828720093,0.9136690497398376
3,0.4026112851104699,0.5680404901504517,0.020030302926898003,12.496123847241202,12.422919654846192,1.5,1.484375,1.4494974613189697,1.9453125,0.1513671875, [wugs] |  dog | キッチン |  basket | /cat, cats |  kids |  doors |  birds |  door,0.8201438784599304,0.7266187071800232,0.9136690497398376
4,0.8633728581579703,1.8824621438980103,0.0010229683248326182,22.807097828636568,23.814679539203645,1.5,1.4921875,1.4494974613189697,1.953125,0.150390625, [wugs] |  dog | キッチン |  basket | /cat, cats |  kids |  birds |  doors |  door,0.7841726541519165,0.6258992552757263,0.9424460530281067
5,0.6582623795797796,0.00028502815985120833,1.6084133386611938,16.920965583249927,17.46450091501077,1.515625,1.484375,1.4494974613189697,1.953125,0.1494140625, [wugs] |  dog |  basket | キッチン |  cat, cats |  doors |  kids |  birds |  gates,0.8884891867637634,0.8776978254318237,0.8992805480957031
