run_name,training_condition,filler_image_dir,batch_mode,batch_size,lr,seed,epochs,image_dir,embed_init,write_all,terminate_cond_epochs,stopped_early,best_epoch,effective_epochs,final_ce,final_sing_ce,final_plur_ce,final_overall,final_sing,final_plur,final_sep_l2,final_cos,final_wug_proj,final_wugs_proj,run_dir
syntax_alternating_lr0p0005_seed33912_ep50,syntax,,alternating,1,0.0005,33912,50,,data/embeddings/init/noun_init.txt,False,5,True,12,12,0.46421950138679147,0.00010854512947844341,1.801696538925171,0.8067227005958557,0.6470588445663452,0.9663865566253662,1.5,0.1337890625,-0.01522703468799591,0.12452279031276703,results/lr_sweep_results_Qwen3-VL-4B-Instruct_text_5seeds/lr_0.0005/seed_33912/syntax_alternating_lr0p0005_seed33912_ep50
