epoch,wug_proj,wugs_proj,dist
1,0.017015675082802773,0.09213501960039139,0.07511934638023376
2,0.002881114836782217,0.10404699295759201,0.10116587579250336
3,-0.017730820924043655,0.12035664170980453,0.1380874663591385
4,-0.030232511460781097,0.1323324739933014,0.16256499290466309
5,-0.033676810562610626,0.13481976091861725,0.16849657893180847
6,-0.04749927297234535,0.1445457637310028,0.19204503297805786
7,-0.05289282277226448,0.14560449123382568,0.19849731028079987
8,-0.05822885036468506,0.15346533060073853,0.21169418096542358
9,-0.07259917259216309,0.1646338701248169,0.23723304271697998
10,-0.08785682916641235,0.1753307580947876,0.26318758726119995
11,-0.08793772757053375,0.1758972406387329,0.26383495330810547
12,-0.08811354637145996,0.17611102759838104,0.2642245888710022
13,-0.0983196496963501,0.1848057210445404,0.2831253707408905
