run_name,training_condition,filler_image_dir,batch_mode,batch_size,lr,seed,epochs,image_dir,embed_init,write_all,terminate_cond_epochs,stopped_early,best_epoch,effective_epochs,final_ce,final_sing_ce,final_plur_ce,final_overall,final_sing,final_plur,final_sep_l2,final_cos,final_wug_proj,final_wugs_proj,run_dir
_alternating_lr0p001_seed64600_ep50,image,,alternating,1,0.001,64600,50,data/embeddings/train/im/creature_1/,data/embeddings/init/noun_init.txt,False,5,True,2,2,,0.03621606528759003,0.08000868558883667,0.8823529481887817,0.831932783126831,0.9327731132507324,1.4375,0.11181640625,0.0037114936858415604,0.11880923062562943,results/lr_ci_results_Qwen3-VL-4B-Instruct_image_lr0p001_50seeds/seed_64600/_alternating_lr0p001_seed64600_ep50
