epoch,wug_proj,wugs_proj,dist
1,0.0036614052951335907,0.1303330957889557,0.1266716867685318
2,-0.006076882593333721,0.14008426666259766,0.14616115391254425
3,-0.010008400306105614,0.14209282398223877,0.15210121870040894
4,-0.012818644754588604,0.14532014727592468,0.15813879668712616
5,-0.01663009449839592,0.1490243375301361,0.16565443575382233
6,-0.015047570690512657,0.14759992063045502,0.16264748573303223
7,-0.015704868361353874,0.14821892976760864,0.16392379999160767
8,-0.019239485263824463,0.15141990780830383,0.1706593930721283
9,-0.018017984926700592,0.1498924195766449,0.1679103970527649
10,-0.020792841911315918,0.15248823165893555,0.17328107357025146
11,-0.020517047494649887,0.15152156352996826,0.17203861474990845
12,-0.02073642425239086,0.151521235704422,0.172257661819458
13,-0.023769862949848175,0.15422947704792023,0.177999347448349
