epoch,wug_proj,wugs_proj,dist
1,0.06296658515930176,0.059621408581733704,0.003345176577568054
2,0.03535163775086403,0.0862806960940361,0.05092905834317207
3,0.014014964923262596,0.10612957179546356,0.09211460500955582
4,-0.010385274887084961,0.12731358408927917,0.13769885897636414
5,-0.01962619088590145,0.13393491506576538,0.15356110036373138
6,-0.03526061773300171,0.14855945110321045,0.18382006883621216
7,-0.04421653971076012,0.15448129177093506,0.19869783520698547
8,-0.054019082337617874,0.16176928579807281,0.2157883644104004
9,-0.06482941657304764,0.1698584258556366,0.23468783497810364
10,-0.07554545253515244,0.18035569787025452,0.25590115785598755
11,-0.07979895919561386,0.18289247155189514,0.2626914381980896
