epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,5.419719210319454,1.2404991388320923,0.01353844441473484,95.06047485669454,85.09509819348654,1.1171875,1.125,1.0794202089309692,1.4453125,0.16796875, |  |  [wugs] |  ponds | 𝆹, cats |  doors |  chairs |  [wug] |  birds,0.5966386795043945,0.3613445460796356,0.831932783126831
2,1.1222234963588562,1.154558777809143,0.008140714839100838,31.19875385761261,28.077231657505035,1.1328125,1.125,1.0794202089309692,1.4609375,0.166015625, |  |  [wugs] |  ponds |  woman, cats |  doors |  chairs |  birds |  [wug],0.6344537734985352,0.42016807198524475,0.848739504814148
3,1.9190030774043938,1.7054338968591765e-05,4.350976943969727,37.31021640549103,37.30253988377129,1.15625,1.125,1.0794202089309692,1.5,0.1396484375, |  |  woman |  ponds |  frog, cats |  doors |  chairs | people |  animals,0.8151260614395142,0.8235294222831726,0.8067227005958557
4,2.04244428736409,0.7578461170196533,0.0048364270478487015,36.80330042948869,36.43006420317106,1.1484375,1.140625,1.0794202089309692,1.5078125,0.134765625, |  |  woman |  ponds | 𝆹, cats |  doors |  chairs |  birds |  animals,0.7310924530029297,0.5042017102241516,0.9579831957817078
5,1.4080417065670672,2.427752588118892e-05,2.5511839389801025,23.594417795556364,23.576714914043745,1.1640625,1.140625,1.0794202089309692,1.5234375,0.1259765625, |  |  woman |  ponds |  frog, cats |  doors |  chairs | people |  animals,0.831932783126831,0.8067227005958557,0.8571428656578064
6,0.6596559959795163,1.200584888458252,0.0008705396321602166,12.513508373110865,12.54040116307636,1.1640625,1.1484375,1.0794202089309692,1.53125,0.1171875, |  |  woman | 𝆹 | ᗐ, cats |  doors |  chairs |  birds |  animals,0.8403361439704895,0.7142857313156128,0.9663865566253662
7,1.8233398496291935,0.002239472232758999,0.9028180837631226,24.925905574749535,24.931751121083895,1.1640625,1.1484375,1.0794202089309692,1.5390625,0.11572265625, |  |  woman | 𝆹 | ᗐ, cats |  doors |  chairs |  birds |  animals,0.8655462265014648,0.7899159789085388,0.9411764740943909
8,0.861311662728235,6.810755621700082e-06,2.1996781826019287,15.489026280556967,15.703154905738968,1.1875,1.15625,1.0794202089309692,1.578125,0.09130859375, |  |  woman | 𝆹 |  frog, cats |  doors |  chairs |  birds |  animals,0.894957959651947,0.8235294222831726,0.9663865566253662
