epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,4.983867148309946,0.15975022315979004,0.8584778904914856,82.93079526424408,74.2088969429334,1.46875,1.4765625,1.4494974613189697,1.9140625,0.1552734375, [wugs] |  trees |  dogs |  woman |  bicycle, dogs |  walls |  [wug] |  Dogs |  pigs,0.8907563090324402,0.8151260614395142,0.9663865566253662
2,0.6772997823917346,1.7340128421783447,0.004786429461091757,25.78206745783488,27.55169194539388,1.46875,1.5,1.4494974613189697,1.9296875,0.154296875, [wugs] |  dogs |  trees |  woman |  bicycle, dogs |  walls |  Dogs |  puppies |  [wug],0.7058823704719543,0.4117647111415863,1.0
3,1.0453156481196857,0.9424170255661011,0.00630848528817296,35.53143599828084,34.9988618850708,1.4765625,1.5,1.4494974613189697,1.9375,0.15234375, [wugs] |  dogs |  woman |  bicycle |  trees, dogs |  walls |  puppies |  Dogs |  Ducks,0.7689075469970703,0.5378151535987854,1.0
4,1.0241288402130295,0.615440309047699,0.014807775616645813,32.510960531234744,32.52420996030172,1.484375,1.5,1.4494974613189697,1.9453125,0.150390625, [wugs] |  dogs |  woman |  bicycle |  trees, dogs |  walls |  puppies |  Dogs |  pigs,0.831932783126831,0.6890756487846375,0.9747899174690247
5,0.8450655977163781,0.0006826003664173186,1.6631802320480347,28.066362142935397,28.477709849675495,1.4921875,1.4921875,1.4494974613189697,1.9453125,0.1513671875, [wugs] |  woman |  dogs |  bicycle |  trees, dogs |  walls |  Dogs |  puppies |  Ducks,0.9201680421829224,0.8655462265014648,0.9747899174690247
6,0.6736067173304282,0.8608704209327698,0.003494823584333062,16.289395730694135,16.26908877491951,1.484375,1.5078125,1.4494974613189697,1.953125,0.1474609375, [wugs] |  woman |  dogs |  bicycle |  trees, dogs |  walls |  puppies |  Ducks |  Dogs,0.7899159789085388,0.5882353186607361,0.9915966391563416
7,0.5861891514445233,0.00035286566708236933,1.4576332569122314,15.303748787629107,15.22936396598816,1.5,1.4921875,1.4494974613189697,1.953125,0.1494140625, [wugs] |  woman |  bicycle |  dogs |  trees, dogs |  walls |  puppies |  Dogs |  Ducks,0.9327731132507324,0.8991596698760986,0.9663865566253662
8,0.4322152667011778,0.00016722833970561624,1.7317843437194824,11.314330725798694,11.365344675381978,1.5,1.5,1.4494974613189697,1.9609375,0.146484375, [wugs] |  woman |  bicycle |  dogs |  trees, dogs |  walls |  puppies |  Dogs |  Ducks,0.9453781247138977,0.9327731132507324,0.9579831957817078
