epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,5.126391648492755,3.461496591567993,4.5230732212075964e-05,64.34651737386982,61.997309436400734,1.5390625,1.5859375,1.4494974613189697,2.15625,0.0458984375, chair | -chair |  puppy |  kitten |  Chair, dogs |  birds |  cats |  children |  cars,0.8381295204162598,0.7122302055358887,0.9640287756919861
2,3.374593588939866,0.02823147363960743,4.750246047973633,30.20495688303478,30.132966826146706,1.578125,1.609375,1.4494974613189697,2.25,0.0089111328125, chair |  puppy | -chair |  kitten |  Chair, dogs |  cats |  birds |  cars |  ducks,0.8920863270759583,0.8776978254318237,0.9064748287200928
3,1.088148195903714,2.600003957748413,7.674302469240502e-05,11.482121147643618,10.63256038424297,1.6171875,1.640625,1.4494974613189697,2.328125,-0.019287109375, chair |  puppy |  kitten | -chair | Dog, dogs |  birds |  cats |  children |  ducks,0.9136690497398376,0.9208633303642273,0.9064748287200928
4,3.529082119427865,5.136285305023193,4.768370942542788e-08,27.138752438286705,27.135983968789947,1.6328125,1.703125,1.4494974613189697,2.4375,-0.068359375, chair | -chair |  puppy | Dog |  Chair, dogs |  cats |  children |  birds |  ducks,0.6762589812278748,0.4100719392299652,0.9424460530281067
5,3.4071813806878426,1.1506370306015015,0.0006372831994667649,29.420922294135753,29.482612764875135,1.71875,1.7265625,1.4494974613189697,2.59375,-0.1279296875, puppy |  kitten |  chair |  dog |  lion, dogs | 孩子们 |  birds |  children |  cats,0.8920863270759583,0.8489208817481995,0.935251772403717
6,3.1097344051891223,1.5035704564070329e-05,1.9000415802001953,19.918737925244997,19.918111358094393,1.734375,1.71875,1.4494974613189697,2.59375,-0.126953125, puppy |  kitten |  chair |  dog |  lion, dogs | 孩子们 |  birds |  cats |  children,0.9172661900520325,0.9424460530281067,0.8920863270759583
