epoch,wug_proj,wugs_proj,dist
1,-0.011795833706855774,0.11208178102970123,0.123877614736557
2,-0.02108294889330864,0.12356183677911758,0.14464478194713593
3,-0.023455306887626648,0.1267554759979248,0.15021078288555145
4,-0.03790824115276337,0.14287200570106506,0.18078024685382843
5,-0.04420647770166397,0.14917059242725372,0.1933770775794983
6,-0.048455286771059036,0.15371720492839813,0.20217248797416687
7,-0.05393483489751816,0.15931512415409088,0.21324995160102844
8,-0.05476143956184387,0.16075536608695984,0.2155168056488037
9,-0.05184333026409149,0.15768730640411377,0.20953063666820526
10,-0.052628908306360245,0.15834176540374756,0.2109706699848175
11,-0.055216167122125626,0.1609724909067154,0.21618865430355072
