epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,1,singular,12.3125,13.0625,12.25,0.8125
1,2,plural,118.5,80.0,-38.5,118.5
1,3,singular,17.75,18.25,36.0,-17.75
1,4,plural,27.5,40.25,12.75,27.5
1,5,singular,39.5,-2.703125,36.75,-39.453125
1,6,plural,4.76837158203125e-07,20.125,41.75,-21.625
1,7,singular,28.875,17.375,46.25,-28.875
1,8,plural,71.0,63.0,-7.875,70.875
1,9,singular,0.0,157.0,-135.0,292.0
1,10,plural,0.0,2.5625,55.5,-52.9375
1,11,singular,0.0,118.5,-64.5,183.0
1,12,plural,50.25,49.5,-0.7421875,50.2421875
1,13,singular,0.0,164.0,-108.0,272.0
1,14,plural,0.0,-14.0,57.75,-71.75
1,15,singular,0.0,84.5,-46.5,131.0
1,16,plural,272.0,164.0,-108.0,272.0
1,17,singular,128.0,-41.25,87.0,-128.25
1,18,plural,0.0,-165.0,240.0,-405.0
1,19,singular,0.0,86.5,-62.25,148.75
1,20,plural,0.0,-45.5,105.5,-151.0
1,21,singular,4.76837158203125e-07,43.0,-2.796875,45.796875
1,22,plural,0.0,-61.0,110.0,-171.0
1,23,singular,126.5,-44.5,82.0,-126.5
1,24,plural,142.0,100.0,-41.75,141.75
1,25,singular,488.0,-214.0,274.0,-488.0
1,26,plural,64.5,58.0,-6.5,64.5
1,27,singular,0.0,124.0,-82.5,206.5
1,28,plural,0.0,-41.75,95.5,-137.25
1,29,singular,0.2216796875,29.5,10.1875,19.3125
1,30,plural,0.0,-85.0,176.0,-261.0
