epoch,wug_proj,wugs_proj,dist
1,0.030183933675289154,0.09949584305286407,0.06931190937757492
2,0.012579046189785004,0.11670474708080292,0.10412570089101791
3,-0.010479718446731567,0.13499665260314941,0.14547637104988098
4,-0.017577888444066048,0.14045998454093933,0.15803787112236023
5,-0.023703277111053467,0.14510059356689453,0.168803870677948
6,-0.0430452823638916,0.15812525153160095,0.20117053389549255
7,-0.04862271621823311,0.16488224267959595,0.21350495517253876
8,-0.05850069224834442,0.17595386505126953,0.23445455729961395
9,-0.0674813762307167,0.184503436088562,0.2519848048686981
10,-0.0808597058057785,0.19142843782901764,0.27228814363479614
11,-0.08034765720367432,0.19430020451545715,0.27464786171913147
