epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,3.77222508936361,1.959297776222229,0.0005692248814739287,90.5454205830892,69.45596008300781,1.109375,1.125,1.0794202089309692,1.5078125,0.08349609375, |  | ﯞ | 곂 | 삵, |  |  cats | ⎒ | 핕,0.6554622054100037,0.31092438101768494,1.0
2,1.6736005971309242,0.34125712513923645,0.04598719999194145,36.58197958469391,34.36590531640686,1.125,1.125,1.0794202089309692,1.53125,0.0751953125, |  | ﯞ | 삵 | 곂, |  |  cats | ⎒ |  birds,0.8277310729026794,0.680672287940979,0.9747899174690247
